Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
61 helpful votes,180 contributions,4.0 of 5 bubbles,"Clean, Family friendly hotel with good friendly service","Just minutes by car from John Wayne Airport, yet rooms with good double glazed windows kept out any air plane noise.  Reception service was faultless (special mention for Gabby Champion and Joe Mendez, both of whom were always helpful for our needs - we stayed on 3 different sets of dates in Dec 2018 and Jan 2019). We had the king-bedroom suite with very comfortable beds on all the 3 separate stays with total of 18 nights. This was nice as there is a separate lounge (with small kitchenette) and comfortable sofa and large flat screen tv (also in the main bedroom).  A small table for either dining or working on the computer is convenient, with multiple power points and an USB charging port. Complimentary tea and coffee (with a drip coffee maker) and little milk pods topped daily,",December 2018,none,none,"Greetings and hello, kyh86!  It was with our great pleasure that we hosted both you and your family, and your family's family, during your extended trip through the U.S. It means a great deal that you would choose us as well as recommend it to those traveling with you.   Thank you so very much for the wonderfully detailed review of your stay and of our property overall. I don't think we could have said it much better ourselves!  We look forward to your family's next visit with us, whenever that may be. We want to wish you a prosperous and healthy Year of the Pig. Happy New Year!  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,438,120
none,2 contributions,5.0 of 5 bubbles,Great Staff,"This is the 2nd time that we have spent over 30 days at this hotel for business and our thanks to an amazing staff.  Kudos and thank you to our housekeeper Lucina Fryagoso who maintained our room in tip-top, 100%, A+ shape that included extra towels, shampoo, etc. and always completed before 2:00 pm as we requested.  Thanks to the numerous kitchen staff including Emilio, Barbara, Javier, Veronica, Jenni, James and others that provided delicious food on time, always with smile and a ""can I help you"".  I often watched as staff helped people with the waffle maker and offered to make items that people who were on special diets could eat - all with a smile.  Thanks also to staff that responded immediately to additional toilet paper, paper towels, etc; fix the TV in the workout room;",January 2019,none,none,"Mr. Kopp,  Thank you so much for once again choosing the Homewood Suites Irvine as your Home Away while you travel for work. We know as a loyal Diamond Member with Hilton you have plenty of options to choose from but we truly appreciate being the ONE!  We are so pleased you have found all the comforts of home with our daily breakfast and weekday Evening Social. Thank you for recognizing our hard-working crew who helped yourself and others during those times. Thank you as well for recognizing Lucina, your amazing housekeeper, during your visit. We do our very best to accommodate all of our guest's daily needs and we are so happy Lucina was able to do during your stay!   We certainly hope we will see you again next year. Maybe a warm summer visit will be in order for you! Although the hot tub probably feels MUCH better on these brisk winter days. Your friendly Homewood Suites team will be waiting for you next time!  Warmest regards, Gabby, Front Desk",none,none,none,none,none,none,439,120
none,1 contribution,5.0 of 5 bubbles,Very NIce,"Really nice people! Gabby/James actually remembered my name when I walked thru the lobby. Very clean also. Parking had a little walk around the building but all said, very worth it.  Hotel is 2 yeas old and looks brand new. Spoke to a maintenance guy at 7PM who was still working. He was painting door jams and inspecting them with a flashlight. More than I would do.  Diamond Member for sure",January 2019,none,none,"Dear. Mr. Hyland,  I believe you win the award for fastest turn around from departing the hotel to leaving a review! Thank you so much for taking the time to do so. We value all of our guest's opinions as to their stay, especially our Diamond Members who travel far and wide and often! You have probably experienced many Hiltons and we are so happy ours is one to have stood out.   We are just about to hit our two year anniversary on the 13th of January and our departments work diligently to make sure the hotel stays looking sharp! We hope you will join us again next year (or definitely sooner!) and let us know how we are doing! It would be our pleasure to have you again on your next stop out to Orange County.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,440,120
none,1 contribution,5.0 of 5 bubbles,Great hotel!,"This is my go to hotel in OC.  I have stayed here several times in the past year for work.  The staff is always friendlly and even recognized me when I checked in on my last trip.  Rooms as great and always clean.  They have a great breakfast selection that is complimentary and M-Thur they have a happy hour 5-7 with small plate type appetizers.  Tonight, Barbara brought out some cracker jacks to a table by my table.  I went up to look for some and she said they just had a few left over from the night before and thought the kids at the other table would like them.  I sat back down and a few minutes later she brought some out from my group.  She was awesome and thought it was great she went above and beyond.  I highly recommend this hotel for your stay.",January 2019,none,none,"Dear, Traveler1973pv!  Thank you so much for choosing the Homewood Suites Irvine as your Home Away From Home! It means a great deal to us that you have chosen to stay with us time and time again! When you stay with us, you are a part of the family. We are so pleased Barbara (and the rest of the staff) have made such great impressions throughout your visits. We would you will spend many more trips with us here in Orange County. You will always have a place to stay whenever you are in need a tasty meal, good company, and a pleasant night's sleep!  Our warmest regards, Your friendly Homewood Suites Team",none,none,none,none,none,none,441,120
none,1 contribution,4.0 of 5 bubbles,"Good Hotel, nice staff...","Spent a month in this hotel and it just felt like home to me. I wish I could name all the staff members I would like to thank here, it would mean calling the whole staff. My special thanks will go to Gaby (front desk) though.....keep up the good work.",December 2018,none,none,"Dear, Passenger55360481392  It was a pleasure having you through December and getting to know you. Our goal is for all of our guests to get that Home Away feeling. It's hard to be in a different place during the holiday season and we hope you felt like you were amongst friends with us here. Thank you so much for recognizing our entire team who assisted you with your stay in all their unique ways. Speaking for myself, I appreciate the special recognition. I am sorry we couldn't brainstorm on something to do to enjoy your last weekend in Irvine! Hopefully you can visit again and I'll think of something fun and new for you to do while you are here.  Thank you so much for taking the time to write this review and share it with us all. It means a great deal to us. We hope you will think of us again if you are ever back in Orange County. It would be our pleasure to be your Home once more.  À la prochaine! Gabby & the Homewood Suites Team",none,none,none,none,none,none,442,120
1 helpful vote,5 contributions,5.0 of 5 bubbles,Wonderful Experience,We had a wonderful experience from check in to check out. The breakfast was wonderful as well as the evening social. The housekeepers were amazing. My children were so happy to find the pool heated! On my next trip I will definitely stay there.,January 2019,none,none,"Good morning, Cheri10001  It's always fun for us to see who is traveling from out of state because they are the ones in the pool in the middle of winter! While our pool is situated outdoors, it's always set to a comfortable 80(ish) degrees. If the pool isn't quite warm enough, the hot tub is ready and waiting for you. We hope the kids also got to enjoy the game room or pick from our selection of board games during your visit. We know how important is it to make the even the youngest of guests happy!  We hope you and your family will think of us again the next time you find yourself traveling to the Orange County area. We'd love the chance to be your Home Away From Home on another visit.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,443,120
none,3 contributions,5.0 of 5 bubbles,Wonderful Stay/Wonderful People!,"We just spent December 26th through December 31st at this wonderful hotel with 20 of my family members and we were nothing but pleased.  The General Manager Paul was so attentive and friendly and the front desk staff (ie. Joe, Hayley and Gabriela) were awesome and taking such good care of all of us.  Everyone working in the kitchen area during the mad breakfast rush (Emilio) went above and beyond to make sure that people were well fed and happy.  The hotel was in a great location that was centrally located to all of the venues that we visited and the free parking was a godsend.  We took advantage of the kitchen and bbq for feeding our motley crew and it was great.  We loved having the full size refrigerator in our room and the ability to cook up the meals desired.  The",December 2018,none,none,"Good morning, Carolbearle!  It was our greatest pleasure to host you and your whole merry band. One of the best parts of our line of work is getting to know our guests and what brings them to us. It is quite special to be included in what you all are up to and enjoying during your visit. Thank you for recognizing our staff members who left that extra special impression on your stay.   We know how important it is to save during your travels. That is why we are so thrilled you can offer so many complimentary amenities such as our free parking, daily breakfast, our Evening Social (Monday through Thursday), and plenty of ways to use the comforts of our guest suites to your advantage!  We certainly hope your family will join us again for another stay in Irvine. We would love the chance to be a part of your adventures once more. Looking forward to your next visit!  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,444,120
3 helpful votes,2 contributions,5.0 of 5 bubbles,Great Place to Stay,"Very please to stay at Homewood Suites Irvine, very clean, well maintained Hotel, good food, spacious Rooms, clean and safe area, great location, near John Wayne Airport (Orange County), Free Parking, Staff is quite responsive. Front Desk employees very professional and friendly. one of the employees Jose R. very helpful and friendly make you feel at home. in general everyone great employees.",January 2019,none,none,"Greetings, Mr. V!  We certainly hope you enjoyed your stay with us last week over the holiday weekend. We are thrilled you found everything to your comfort and liking.  Our location in the business center of Irvine is safe and quiet while still being conveniently located to shops, dining, and the major freeways to take you just about anywhere in Southern California!  There are many places to stay in Irvine as well as the greater area. Thank you so much for selecting our Homewood Suites location. While our clean and new(er) facilities are of great appeal, we firmly believe it is our amazing staff, such as Jose, are what make each guest experience the best around. Thank you so much for recognizing all of us, especially Jose. We will certainly be sure to pass along your kudos and a little something extra!  We hope you will stay with us again the next time you travel to the area. We would certainly love to host you with another fabulous experience.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,445,120
none,1 contribution,5.0 of 5 bubbles,Great hotel! FREE parking!,The hotel is in a great location.  It is very clean and the staff is quite responsive.  Both Caroline and Gabby at the front desk were very helpful during our stay.  The kitchenette with the full size refrigerator was great for us as we stayed 10 days.,December 2018,none,none,"Dearest, Dreamer17368697021  Thank you so much for leaving this guest review; we appreciate your time and effort in writing this.   We are so pleased that our spacious guest suites with their fully-equipped kitchens helped you make it through your ten day stay with us with comfort and ease. Whether your stay is for a single night or a more or more, we have what you need to make it through! There's a lot of great restaurants near us so that full-sized fridge sometimes comes mighty handy when storing leftovers.  We hope all of staff that you encountered during your stay was friendly and helpful. We are so pleased you found a few who had an extra meaningful impact. We will be sure to pass along your sentiments to them.  Please think of us again the next time you are visiting Orange County, no matter the length of stay! It would be our pleasure to host you and your family once again.  Warmest regards, the Homewood Suites Team",none,none,none,none,none,none,446,120
1 helpful vote,35 contributions,5.0 of 5 bubbles,Best care Taken here...!!!,"We are staying here since August 2018, almost 5 months now. Management gave special discounted rate for extended stay. The rooms are clean and well maintained. Specially, the kitchen is euiqiped with necessary utensils. My room's housekeeper Julieta is very helpful.   The staff is friendly, specially front desk staff members - Joe, Gabby, Hayley, James, Mathew, Alysa. They take us around nearby places in 3 mile range by hotel shuttle and pick-up also. Their suggestions and feedback are very useful.  The morning breakfast has a lot of food choices. Evening social is fantastic. Barbara is expert in taking care. The cafe team (Emilio, Jazmin, Yesenia, Veronica, Jose) works for best guest-satisfaction and if you want anything specific they will get you for sure.   We often use gym",December 2018,none,none,"Dear Sameer & Kaylani  Thank you so much for leaving a review and feedback on your stay. The best part is it's not even over yet! We really enjoy getting to know our extended stay guests such as you both. It is fun to hear about your adventures as you explore the Orange County area and far beyond; thank you for sharing it all with us.  We are so happy that everything with the room and the hotel in general has made you two comfortable for your long stay. It can be quite nice to have an apartment-like suite without the fuss of having to clean up or cook sometimes! We know that work has been unpredictable so it is great you have found a suitable Home Away From Home while you are in Irvine  We really appreciate all the name mentions and are so happy that all of these individual team members have made such an impact in your stay. You've gotten to know a lot of the team so far! Thankfully there is still plenty of time to know the others. If you ever need anything at all, you know where to find us!  Warmest regards and Happy New Year! We're looking forward to spending 2019 together with you both! The Homewood Suites Team",none,none,none,none,none,none,447,120
6 helpful votes,3 contributions,5.0 of 5 bubbles,Breakfast workers,I wanted to give props to these 2 workers today 12/29/18. Went down for breakfast and the dining room was busy. Saw an older gentleman spilled his drink. Told one of the workers about the accident and she smiled and thanked me and immediately cleaned up the spill. Noticed these two ladies just busting their butts to keep the dining area  cleaned and food/drinks stocked.  Very pleased with their professionalism and attentiveness. Thank you Jasmine and Llisenia for your hard work and commitment,December 2018,none,none,"Dear Mason,  We cannot thank you enough; it means a great deal that you wrote this review the very same day. We are so glad you were so impressed with our crew as they have been working very hard the last week over this busy holiday season. While we may be fully booked with families and those visiting, the whole hotel has been working diligently to ensure that our guests aren't affected by such high occupancy.  Thank you so much for mentioning Jasmine and Llisenia specifically. Their diligence and dedication to providing amazing customer service does not go unnoticed. We will be sure to reward the additional efforts that you wrote about here.  We want to wish you and your family a very joyous holiday season. Please be our guest once again in 2019! We'd enjoy the opportunity to host you all once more.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,448,120
none,1 contribution,5.0 of 5 bubbles,Family Christmas Made Possible By...,"My mother, brother and I don't have a central place to gather on the holidays. So it's always a tough situation making sure we're able to make time for each other around this time of year. We looked long and hard for a room that would accommodate our needs for the season. Homewood Suites was a diamond in the rough for us. The kitchen and living room area were definitely more like home than any restaurant or regular motel we could have used as a gathering place. The room was clean, the kitchen was well equipped to prepare a full meal, the beds were comfortable and the bathrooms were well equipped. Most notable of all we experienced though, was the staff. Joseph at the front counter was on staff both nights of our stay and provided a consistently pleasant interaction. Any",December 2018,none,none,"Greetings, Peter!  We want to wish you the very best holiday season and a prosperous New Year. It's a special time of year and we want to thank you for selecting our Homewood Suites Irvine location to be your Home Away From Home during your travels. Our suites are perfect for one night, solo travels or for staying several days with the whole family! We are so glad you found your guest suite comfortable and accommodating, just like you were at home!  We have to agree with you that our staff are what truly make our guests' experiences great ones. We are pleased Joe was there each night to provide you exceptional service with a smile each night. We will be sure to pass along your kudos (and then some!).   Please join us again the next time your family comes together to celebrate, or just because. No special occasion is necessary to have a wonderful night stay with us. We would look forward to the opportunity to host you and yours once again.  Our very warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,449,120
2 helpful votes,6 contributions,5.0 of 5 bubbles,Home away from home,"This hotel was more like an apartment. Two seperare bedrooms with connecting private bathrooms, a sleeper sofa that was extremely comfortable, and a full kitchen that included a dishwasher with all the amenities such as soap for waking the dishes. The pool and hot tub area was also very relaxing and beautiful.",December 2018,none,none,"Good morning, Lacie G.!  That's our motto right there; our goal is to make every guest experience a Home Away From Home experience. We are so thrilled you found our fully-stocked, fully-loaded guest suites to your comfort and liking! It sounds like you got our extra special 2 bedroom suite. It's like having two separate rooms in one! Perfect for families, groups, bridal parties, you name it.   We hope you will visit us again on your next adventure to the Orange County area. We would love to be host you and your family once more.   Our warmest regards and happiest of holidays! Gabby & the Homewood Suites Team",none,none,none,none,none,none,450,120
none,1 contribution,5.0 of 5 bubbles,A top notch hotel.,Enjoyed my stay at Homewood Suites during our 3 nights there [Family leisure trip].A swanky new hotel. Good insulation. Can't hear any plane landing despite its locationGood breakfast with varieties. A surprise evening treat.Thumb up,December 2018,none,none,"Good morning, Trail202416!  Top notch is some pretty big shoes to fill! We are so happy you found us so; there are so many choices within our pocket of Irvine. Swanky isn't necessarily a word we would use to describe us (although we really appreciate that adjective!). We just want to be your Home Away From Home while you stay in Orange County. Since we are a newer hotel, we have all the perks of new building methods. That means that guests get to enjoy the thrill of watching airplanes descend into Orange County without any of the noise! Our Evening Social is certainly a treat with a menu that changes daily, great selections, and complimentary (adult) beverages.  Want to know who has two thumbs and really appreciates your review? This hotel! We really hope you will join us again for your next visit. We would certainly enjoy the opportunity to impress you once again!  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,451,120
none,1 contribution,5.0 of 5 bubbles,Great location and excellent service,Hotel is close to a lot of activities especially for kids. The social hour at the hotel is a perfect finish to the day. Special callout to Barbara for a friendly and efficient service. Customer service personified!,December 2018,none,none,"Hello there, Chintash123!  We appreciate your time in leaving this review on your recent stay with us. We greatly appreciate your feedback! We hope you also got to enjoy our hot breakfast in the AM as well. Tasty eggs, the waffle bar, and so much more are a great way to START your day! Thank you for the kudos to Barbara in the Evening Social; we will be sure to pass along your praise with a little extra something.   Please be sure to join us again for breakfast, dinner, or a snack in between. We would love the opportunity to have you once more!  Our best regards, Gabby & the Homewood Suites Irvine",none,none,none,none,none,none,452,120
none,1 contribution,5.0 of 5 bubbles,Great Service.,This hotel was comfortable and the staff was great. Breakfast and Happy Hour were fantastic.   Barbara was wonderfully helpful.   She read kind and energetic.   She was a doll to help me with my beer.   Martha,December 2018,none,none,"Good morning, Martha B!  We wish to thank you for posting this review on your recent experience; we value and appreciate your insight on your stay! We are pleased you found everything to your liking at our Homewood Suites Irvine property. When you stay with us, you are with friends; we are so pleased your team made a special impact during your stay. We will be sure to pass the kudos (and then some) to Barbara!   Please think of us again the time you visit Orange County. We would love the chance to host you once again.  Our best regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,453,120
4 helpful votes,7 contributions,4.0 of 5 bubbles,Great hotel and exceptional customer service!,"I was in Irvine for work and, due to an unexpectedly scheduling change, had the opportunity to leave early. When I arrived back at the hotel, I told Joe and James that I was trying to rush to the airport to make a flight and get home to my kids before bedtime. While I was upstairs packing, they checked me out and got the shuttle ready to go so we didn't waste a moment. I made my flight and my kids were thrilled to see me! I really appreciate the extra effort and over-the-top customer service they provided!",December 2018,none,none,"Good morning and hello, Austin!  First of all, thank you so much for taking the time to leave this review on your recent experience with us here at the Homewood Suites Irvine. When you stay with us, you are with family so with that being said, we understand how important it is to be with family when the opportunity arises! We are so thrilled Joe and James were there for you to get you back quickly and efficiently to them. We appreciate your recognition of them and will be sure to do something extra special!  We hope you, and your family, will join us again for another visit to to Orange County. With so much to do in the area, we are certain the family would have a great time (even if you might have to work during the day ;)).   We appreciate your stay, Austin, and look forward to welcoming you again the next time you find yourself in Irvine!  Warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,454,120
1 helpful vote,5 contributions,5.0 of 5 bubbles,One of My Favorite Properties!,"This hotel property is upgraded and the staff is amazing!  I do like the Homewood Suites properties in general since I am usually multiple days in an area when traveling for business. This is one of my favorite properties with newer furnishings and the staff can't be beat!  They are very warm, welcoming and are go out of their way to help out. Every time I come to the area I try to stay at this location. It's also conveniently located to the John Wayne/Orange County airport, which is ideal.",December 2018,none,none,"Greetings and hello, WhiteOakFarms  We cannot thank you enough for this lovely review on your stay with us at the Homewood Suites Irvine. There's plenty of places to stay in Irvine and as a frequent traveler such as yourself, we are sure you aware of them all. We love that we are your Home Away From Home when you travel to Orange County. Our friendly team members are here for you, whatever you may need. Please feel free to reach out next time you are in the area so we can take care of you!  We look forward to seeing you next time.  Warmest regards, Gabby & the Homewood Suites team",none,none,none,none,none,none,455,120
2 helpful votes,5 contributions,5.0 of 5 bubbles,Awesome,"Awesome hotel, staff was great and amazing. Hotel was very nice and rooms. The breakfast was great. Great location not too far from Disneyland. The evening social was not to bad and there customer service was awesome.",December 2018,none,none,"Greetings, Patrick P!  It looks like from your thumbnail that you may travel quite often so we want to think you for choosing the Homewood Suites Irvine during your visit to Orange County. There are a plethora of lodging choices in the local area and it means a lot that you stayed with us. While we are located in a quiet, business area of Irvine, we are just a hop, skip, and a jump away from major attractions like Disneyland, the beaches at Newport and Huntington, and premiere shopping like South Coast Plaza and Fashion Island. That sounds like fun for the whole family!  We hope you and your family will join us again for another visit to Orange County. We would love to host you once again!  Looking forward to your next visit... Gabby & the Homewood Suites Team",none,none,none,none,none,none,456,120
none,1 contribution,5.0 of 5 bubbles,3 night business trip,"Excellent facility overall.  Pool and Spa were awesome.  Everything in very clean and well kept.  My room's housekeeping was excellent, every day I had more than enough towels and amenities.  Thanks to Barbara, Javier, Alba Maria, Lucina, and Jose R. for my great stay!!",December 2018,none,none,"Greetings and hello, Venture18528775187  Thank you so much for taking the time to leave this AMAZING review of your recent stay with us. No matter the reason for your visit, we want you to feel at home with us at the Homewood Suites Irvine. We are so pleased you found everything comfortable and to your liking. Plus, it looks like you made some friends with our staff! Thank you so much for recognizing their efforts to make your stay the best. We will be sure to recognize them for it.   Please think of us the next time you are in Orange County, for work or for fun. We would love to be your Home Away From Home again next time.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,457,120
9 helpful votes,7 contributions,5.0 of 5 bubbles,just outstanding,second time here. Barbara and Javier in the restaurant were fantastic. Joe at reception couldn't do enough to help me.  They haven't got a bar but the restaurant area is a great replacement and you WILL be looked after.,December 2018,none,none,"Dear Mr. Earle,  Thank you so much for joining us again for another visit. We truly appreciate you choosing the Homewood Suites Irvine as your choice hotel during your visits to Orange County. We likely have some new faces join the crew since you last stayed with us. Thank you recognizing some of them, including Barbara and Javier! We will be sure to to award their efforts as well as Joe!   Please join us again whenever you are in need of a comfy place to stay and amazing service. When you stay at Homewood Suites Irvine, you are truly family!  Looking forward to your next visit Warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,458,120
none,1 contribution,5.0 of 5 bubbles,Outstanding Hotel!,"The Homewood Suites in Irvine is a beautiful hotel with a wonderful manager’s reception! Barbara and Javier were very welcoming and helpful! The rooms are spotless, large and comfortable. The staff at the the front desk was very friendly and went out of their way to make our visit outstanding!",December 2018,none,none,"Greetings, V505XYchristinec.  Thank you so much for leaving a review on your recent experience with us at the Homewood Suites Irvine. We certainly appreciate you choosing us as your hotel during your trip to Orange County. We are overjoyed that you found everything in the hotel to our liking. We love our new(er) facilities and all that we have to offer our guests in terms of amenities. Our greatest asset is truly our fabulous team members; thank you so much for recognizing a special few that personally touched your stay. We will be sure to pass the kudos on to Barbara and Javier ( and something more!).   Please think of us again the next time you travel to Southern California. We would certainly enjoy the opportunity to host you and your family once again.   Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,459,120
5 helpful votes,5 contributions,1.0 of 5 bubbles,No regard for guest complaints,"We were in a 2bed suite, got in the room around 7pm, noticed footsteps and maybe some furniture being moved directly above us.  This noise went on til 3am, and finally, we had to go down to the front desk to let them know since none of us had got any sleep due to the noise.  Front desk just said that they have been getting complaints.  The noise continued past 3am, We checked out of fatigued due to lack of sleep with a long drive ahead of us so definitely NOT happy with this experience.",December 2018,none,none,"Greetings, Ms. Nerissa  We thank you very much for relating your experience during your recent stay with us at the Homewood Suites Irvine. We sincerely apologize for the noise disturbance you experienced on that Saturday night and our failure to contain the situation.  While we have a lot of regular business travelers during the week but we do get a fair amount of leisure travelers during the weekend as well. We are sorry that you were below some more rambunctious group of leisure travelers during this stay.   We have reached out to you personally because we would like the opportunity to make the situation right. We value your continued patronage of our property and we certainly wish to have you stay with us again. A stay on the fourth floor sounds best for next time!  We are certainly looking forward to your response and further communicating with you. Please feel free to reach out personally for your next visit so we can ensure your utmost comfort for your stay.  Our best regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,460,120
none,9 contributions,5.0 of 5 bubbles,Was a PerfectStay!,"Everything about this hotel was perfect for our trip. The location was within a mile of our event conference, and we needed a suite with a kitchen. From the moment we checked in, we were treated with a friendly, and accommodating front desk staff. The lobby is beautiful and open, with lots of places to sit and meet and chat. The breakfast had a lot of food choices, and was delicious. Our room was sparkling clean, and very spacious. The pull out sofa was extremely comfortable and well padded. The lighting in the room was great as well. We were able to store all of our food in the full size fridge, and the stove worked perfectly. The room came with plenty of new cookware, and nice dishes, and glasses, etc.. The staff here are all very very kind, and went out of their way to",November 2018,none,none,"Greetings, dear Lea J  We cannot thank you enough for your positively glowing review! The whole thing made us smile while reading it. We are thrilled that you found just everything in the hotel to your liking and satisfaction. It sounds like you got awfully comfy in your guest suite; why did you even leave us?!   Please, please join us again for another fabulous stay at the Homewood Suites Irvine. It would be our honor to host you and your family once again for another visit. We're looking forward to seeing you again!  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,461,120
none,1 contribution,5.0 of 5 bubbles,Absolutely wonderful hotel .. this is paradise !,My stay in homewood suites Irvine was wonderful and made it so amazing. The staff is so friendly especially Javier & Barbara awesome. When you are with this people you will not miss you home and family. @barbara : no words you are simply superb. Once again thankQ homewoods suites Irvine :),November 2018,none,none,"Greetings and good morning, Stay67008543205!  We are beyond thrilled that you had a truly Home Away From Home experience with us at the Homewood Suites Irvine. Even more so, we are so happy some of our team members made such an impact on your stay. We will be sure to pass your regards on to Barbara and Javier with our Evening Social crew. We are here for you whenever you are in need of a good meal, a comfy bed, and even better company!  Thank you so much for sharing your experience with us. We hope to see you again very soon!  Our warmest regards, Gabby & the Homewood Suites",none,none,none,none,none,none,462,120
9 helpful votes,13 contributions,5.0 of 5 bubbles,Nice place,It was a very nice place to stay. It was clean and roomy. The complimentary breakfast was also very good - a nice variety of food. There were slightly different offerings each day. The strawberry waffles were yummy.,November 2018,none,none,"Greetings, San Q!  Thank you so much for taking the time leaving this review on your stay with us. We are so pleased that you found everything with your stay just perfect! We pride ourselves on being one of the newer kids on the block in Irvine and want to keep the hotel shiny and looking good for our guests. We are so glad you had an enjoyable stay with us and were able to check out with a tasty breakfast. We are trying out different waffle recipes that include strawberry and blueberry batters. Yum! Now you can get really creative with your breakfast options. We hope you will join us again the next time you find yourself in Irvine. We'd love to share a tasty treat with you once more!  We are looking forward to your next stay, Gabby & the Homewood Suites Team",none,none,none,none,none,none,463,120
1 helpful vote,1 contribution,3.0 of 5 bubbles,Another business stay.,"Another business trip at this hotel.  Early check-in was not available on Thanksgiving Day.  Clerk stated that they didn't have any clean rooms? During my stay,  the water pressure in my shower was very low.  Upon checking out,  the clerk stated that they knew about the problem and I was told to comment on the survey.  Well,  here it is.",November 2018,none,none,"Greetings, Sunshine46528298256!  Thank you so much for joining us over this past holiday weekend. As we are approaching our second full year of operation, we are not quite the hidden gem that we once were sadly. We apologize that we were not able to accommodate you for an earlier check in when you first arrived but are so pleased we were able to get you in at around 230pm, before our regular 3pm! As for the water pressure, we will look in to the issue. Thank you for letting us know so we can be sure to bring it to the attention of management.  We do hope you'll join us again for your next visit. We would love a second chance to wow you and provide you with a 5-star stay.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,464,120
none,5 contributions,5.0 of 5 bubbles,Excellent Value !!,"The place is excellent value for the amount you spend on your stay. The hotel is very clean, staff very friendly and great quiet location.The breakfast was decent and good wine and snacks for the evening social. The kitchen was well equipped. Overall a fantastic experience.",November 2018,none,none,"Greetings, SunilR55!  We know how important it is to get the best bang for your buck when staying in a hotel these days. We love all the goodies our Homewood Suites Irvine has to offer; from daily breakfast, Evening Social (Monday through Thursday), complimentary parking, shuttle service, WiFi, pool and outdoor area, and so much more!! We even threw in the kitchen sink, in your guest room that is. So whether you want to cook a hearty meal in your guest suite or let us serve you breakfast or dinner, we have you covered.  We hope you will join us again the next time you find yourself in Orange County. We would love to host you for another enjoyable stay. Thank you so much for sharing your experience with us and submitting a review of your first time.  Our warmest regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,465,120
none,7 contributions,5.0 of 5 bubbles,Great Thanksgiving week with family,"Second time staying here, picked it again for a week long stay visiting family over Thanksgiving. Again, very pleasant and convenient for our visit.The front desk was very helpful.  Kim helped me find an excellent bakery when I needed a cake.  Another young make desk clerk facilitated the return of items that we unfortunately forgot in the room.  All of the staff was a look ways willing to help in what was several days when totally full and extremely busy.  The breakfast and evening staff ensured food was available in an exceptionally efficient and service oriented manner",November 2018,none,none,"Greetings, 346jacquelynm  Thank you so much for selecting the Homewood Suites Irvine again for your holiday visit. It means a great deal to us that chose us once more for your stay. This Thanksgiving was pretty busy, so we did our best to mitigate the rush and make all of our guests comfortable. We are glad you noticed the extra touches. Thank you so much for the special recognition for Kim; we are so pleased she was able to take that extra step to assist you and make your day. We will be sure to recognize her efforts with a special treat for her! Please join us for a third, fourth, and many more visits! We hope you think of us as your Home Away From Home here in Orange County.  Looking forward to your next visit... Gabby & the Homewood Suites Team",none,none,none,none,none,none,466,120
none,1 contribution,4.0 of 5 bubbles,Feel like home,"We were here over the Thanksgiving week. The room was nice & clean, the Staffs were very helpful, nice hotel, We felt right at home. We also enjoyed the free breakfast everyday we were there. We will definitely be back again.",November 2018,none,none,"Hello, mysterious Trip24052870607  We are glad you made it through the holidays to write us this great review on your recent stay with us. Thank you for the special recognition of our team members who worked extra hard this weekend to ensure our guest's comforts. Please join us again next time, no matter the reason for the stay. We would certainly enjoy hosting you and your family once more on your next visit to Irvine. Our Home Away From Home will be here for you!  Best regards, Gabby & the Homewood Suites Team",none,none,none,none,none,none,467,120
