Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,"Excellent stay, great location","Just 10min walk to Disneyland front gate. Great outside services located at walkin distance: Wallgreens, Starbucks, IHOP, CVS. Our room had a good view of fireworks. Good parking, but wish the didnt charge parking!! Besides that, all good. Its going to be our GO TO hotel for Disney trips!!",July 2022,none,none,"Being a part of your wonderful stay is the greatest compliment, and we are thrilled that you had a great time at Hotel Lulu, BW Premier Collection. It's so good to know that you enjoyed our prime location, local attractions, and the excellent view from your room. Please come back soon for another fantastic time.",none,none,none,none,none,none,110,63
none,1 contribution,5.0 of 5 bubbles,What a Difference,We usually stay at the same hotel every time we travel. At our last day we had a horrible experience. We tried Lulu for the first time and What A Difference! We had an amazing stay! I was pleasantly please and we will return in a few weeks.,July 2022,none,none,"We're delighted you enjoyed your stay at Hotel Lulu, BW Premier Collection! Thank you for the lovely review. Please come see us again soon.",none,none,none,none,none,none,111,63
none,1 contribution,4.0 of 5 bubbles,Cute and comfy,"Really cute little hotel! Super comfy beds and great staff. We loved how close it was to the Disneyland resort and theme parks. We could walk down really easily. The pool deck was a little dirty, but the rooms were great!",July 2022,none,none,"At Hotel Lulu, BW Premier Collection, our goal is to impress all our guests, so we’re happy to hear we succeeded with you! It’s great to know you appreciated our clean accommodations, friendly staff, and of course our prime location so close to Disneyland. Should your travels bring you back to town, please come see us again.",none,none,none,none,none,none,112,63
none,1 contribution,5.0 of 5 bubbles,Great stay,"Booked this hotel for Disneyland trip.  Overall was a great stay.  Rooms were clean and comfortable beds.  Shower water pressure could have been a little better but no biggie.  Great value for money.  Hotel staff was very friendly, helpful and accomadating.",July 2022,none,none,"Thank you for making Hotel Lulu, BW Premier Collection part of your Disney trip! We are pleased to hear you had a comfortable stay, and we hope you enjoyed your time at the park. Please come back and see us again soon!",none,none,none,none,none,none,113,63
290 helpful votes,2851 contributions,5.0 of 5 bubbles,First time/ GREAT visit!,I’m a Best Western Diamond Select member & thought I would try this property.  Jasmine & Johnny @ the Front Desk are TERRIFIC & welcoming😍🙏🏻🙏🏻!  Every single staff member is great!  A coffee bar & restaurant on site is nice. Easy walk to the Disney resort!  The room was very clean.  Price is less pricey than other area Hotels.  I will stay here again!,July 2022,none,none,"Wow! What a fantastic review. We are thrilled to see that you enjoyed everything from our amazing service to our unbeatable location. Thank you so much for the praise. We hope you had a blast checking out Disney, and we can't wait to welcome you back to Hotel Lulu, BW Premier Collection.",none,none,none,none,none,none,114,63
none,3 contributions,5.0 of 5 bubbles,Clean and comfortable near Disney parks,The Hotel was clean and bright and the staff was always pleasant and welcoming. The pool is too deep for small children but that's not really the draw for a hotel 0.6 miles away from Disneyland. If you are tired and decided to take a bus back to the hotel it is the number 4. The staff told me it was number three in error.,July 2022,none,none,"Dear Lucie, At Hotel Lulu, BW Premier Collection, your comfort is our pleasure! We're so pleased that our accommodations and service made for a five-star experience, and it sounds like our location was a hit as well. All the best until we have the honor of hosting you again!",none,none,none,none,none,none,115,63
none,1 contribution,5.0 of 5 bubbles,Amazing stay!,"Everything about this hotel is amazing. The staff is super friendly, the rooms are clean and the facilities (fitness center and pool) are well maintained.  I would highly recommend this hotel. You won't be disappointed.",July 2022,none,none,"There is nothing that makes us happier than hearing a guest had such a fabulous stay that they highly recommend us to others! We are thrilled to hear your experience was everything you were expecting and more. Should your travels bring you back to the area, we hope you choose Hotel Lulu, BW Premier Collection for your stay again.",none,none,none,none,none,none,116,63
6 helpful votes,7 contributions,5.0 of 5 bubbles,First Stay.,"So I have had the opportunity to travel and stay at varied hotels locally and internationally. Expectations was very low for this stay. Found Hotel Lulu on various websites and all was fairly decent reviews. The decision to stay here was purely based on the fact that Hotel Lulu had better reviews than some of its competitors with more stars in the same area for less.   Experience: We arrived at around 1am from a last minute Disney trip that we planned the night before. We were greeted by Laura and Anna. They were very welcoming and checking in was an absolute breeze. Got our keys and up to the 8th floor we went for some much needed zzz.   Breakfast was awesome. They literally have an iHop next door and a few more steps is Starbucks with a Walgreens. iHop was packed, the early",July 2022,none,none,"Wow! Being a part of your wonderful stay is the greatest compliment, and we are thrilled to hear that you had a fantastic visit. On behalf of our  Hotel Lulu, BW Premier Collection team, the pleasure of having you was all ours. It would be wonderful to see you again, so please come back soon!",none,none,none,none,none,none,117,63
none,1 contribution,3.0 of 5 bubbles,No Room Service,Stayed 4 nights at the hotel and they only provide room service upon request. We requested it only the third day. We were gone to Disney all day and upon return they hadn’t cleaned our room. So we had dirty towels and sheets and food that smelled the room up. They only compensated us one parking night which I found ridiculous also.,July 2022,none,none,"Dear Tyson, Thank you for sharing your constructive feedback. Please accept our apologies for the lapse in service during your stay. This is not a typical experience at our property, and we'll make sure that no missteps are repeated. Despite this, we trust that you appreciated our convenient location near Disneyland. It would be an honor to have another chance to deliver the exceptional visit you deserved.",none,none,none,none,none,none,118,63
none,1 contribution,1.0 of 5 bubbles,Don’t stay here,"Spend the hundred dollars more to stay at another hotel in the area. Our room flooded the first day we were there. Everything was poor quality, and garbage everywhere. Staff did the minimum in service and resolution. Fixtures were broke, no water pressure, no hot water, A/C barely functioned, pool was tiny and over ran, stains everywhere, garbage everywhere, beds were marble slabs. Just not worth the money",July 2022,none,none,"We are constantly working hard to provide a high-quality experience for all of our guests, so it is disappointing to hear that we didn't meet your expectations. We will discuss your concerns internally to ensure we meet our high hospitality and cleanliness standards. Your input is appreciated, and we thank you for letting us know where we fell short, as this will enable us to reflect and improve.",none,none,none,none,none,none,119,63
none,1 contribution,1.0 of 5 bubbles,“Premier” hotel is sub par,"My husband and i stayed for 3 nights during 4th of July weekend. Fair warning for the price breakfast is not included, our room did not lock, the ice machine was broken, no hand sanitizer in dispensers, and the “refrigerator” is actually a cooler that only stays cold for 2 hour periods before you have to press the cold button again. We were comped our breakfast during checkout and then harassed by an employee for asking for a to go container. Other than the one employee during breakfast service was generally pretty good! However for the price you are much better off staying at one of the many other BW hotels.",July 2022,none,none,"Dear David,  Guest feedback is always appreciated as we consider it to be a valuable learning opportunity. Please accept our apologies for not providing you with a stay that fits your needs and our own standards. On a positive note, we appreciate you highlighting our delicious offerings. It was a pleasure having you here, and we hope for another opportunity to provide you with the experience you expect and deserve.",none,none,none,none,none,none,120,63
none,2 contributions,5.0 of 5 bubbles,Excellent place to stay!,Super nice and helpful staff! LOVED the rooms and hotel decor. Overall wonderful stay for my family. Also in a perfect location. Would definitely stay again and recommend for a Disney weekend stay super close to parks!,June 2022,none,none,"Dear Justin, We're so happy to hear you had a great time with us at Hotel Lulu, BW Premier Collection. Our friendly staff and prime location are just some of the reasons guests love to stay with us, so it's delightful to hear you enjoyed them as well. We hope you had a wonderful time in Disneyland as well. The next time you're in the area, please do not hesitate to visit us again.",none,none,none,none,none,none,121,63
none,1 contribution,5.0 of 5 bubbles,Great Value and Staff,The staff at Hotel Lulu were friendly and efficient and remembered us each time we passed. We had no issues during our stay and the hotel was clean and conveniently close to the parks. Comfy beds were great and the room sizes were sufficient.,June 2022,none,none,"We are thrilled to hear how much you enjoyed your stay at Hotel Lulu, BW Premier Collection. We know there is nothing better than a great staff and comfortable bed to return to after a busy day, so we are happy you were impressed. Should your travels bring you back to the area, we hope you choose to stay with us again.",none,none,none,none,none,none,122,63
7 helpful votes,10 contributions,5.0 of 5 bubbles,Great Location,"Great stay.  Location was a short walk to the parks.  Welcome cocktail upon arrival.  Room was nice, beds were comfortable.  A recommendation would be to provide complimentary bottles of water in the room. We will stay here again on our next trip to Disneyland and DCA.",June 2022,none,none,"Thank you for the outstanding review of your recent visit to Hotel Lulu, BW Premier Collection. We're glad you had a wonderful stay with us and that you enjoyed our excellent location close to area theme parks and comfortable accommodations. Your comments are important to us, and we will use them as we continually work to improve our guests' experience. It's the best compliment knowing you'll spend time with us again when you return to Anaheim, so come back soon!",none,none,none,none,none,none,123,63
none,1 contribution,5.0 of 5 bubbles,Love it,The staff was very nice. It was a good pool bar and the pool was nice. It wasn’t too packed. I thought it was very clean and in a perfect area to visit Disney. We checked out a day early but would have loved to stay the full time.,June 2022,none,none,"It was a pleasure hosting you at Hotel Lulu, BW Premier Collection! We're glad our clean, convenient accommodations and onsite amenities impressed you. The next time you're in town, please come see us again.",none,none,none,none,none,none,124,63
4 helpful votes,9 contributions,2.0 of 5 bubbles,Not impressed,"The location of this hotel is great and the bed was comfortable. Other than that…no coffee maker in the room, no outlet anywhere near the desk..(the lamp that was literally on the desk was unplugged since there was no outlet), I had to work in bed since there was no where to sit that I could be plugged in. The bathroom had a pedestal sink, no countertop and a tiny bookcase next to it that had no room, no fan in the bathroom either. When we asked for a different room with a vanity, we were told that all rooms were the same which was wrong since our friend down the hall had a completely different room then us and we paid the same price. The downstairs lobby looked nice but the guy that was supposed to be able to get make higher end coffees told me he didn’t know how and no one",June 2022,none,none,Thank you for taking the time to share your experience. It is great to see that you found our location convenient for enjoying the local area and liked our comfortable bedding. Please know we are always looking for ways to improve our guest experience and will bring your concerns to our team so we can address the issues you have mentioned. We thank you for your feedback and wish you pleasant future travels.,none,none,none,none,none,none,125,63
none,1 contribution,5.0 of 5 bubbles,Weekend getaway,"Staff was super nice and helpful, our room was honestly really clean which I was surprised about that. The location is freaking perfect though and the ihop right next door definitely helps. Right around the corner there’s cvs and Starbucks.",June 2022,none,none,"Thank you for your recent stay at Hotel Lulu, BW Premier Collection, as well as your wonderful review! We are thrilled to know we exceeded your expectations and look forward to having you stay with us again soon.",none,none,none,none,none,none,126,63
none,1 contribution,5.0 of 5 bubbles,Great Staff/ Location,"Staff is very caring and friendly. A very quick walk to the parks. Located close to restaurants, bars and shopping. Pool is nice and was heated. There are games and a bar out at the pool. We would not hesitate to stay again.",June 2022,none,none,"Thank you for sharing your comments with us! We are glad to know that you appreciated our friendly staff members, as well as our convenient location and fun pool area. It was a pleasure hosting you, and we hope to see you again soon!",none,none,none,none,none,none,127,63
4 helpful votes,8 contributions,1.0 of 5 bubbles,LuLu is not Premier,"Wow, what a disappointment. The only thing new about this hotel is the name. TV was broken and shower was backed up. We switched rooms and the front desk said they would comp our parking but they did not. The room is outdated. Nothing was changed or updated from when this property was Red Lion. The only reason to stay here is the location across from the convention center. Next time, I will stay at Hilton or Hyatt property.",June 2022,none,none,"Dear Juliet, We're saddened to learn you did not enjoy your stay despite our convenient location. Please accept our apologies for any concerns about the condition of the room. We'll look into your comments further, and we hope you'll consider staying with us again during your next trip.",none,none,none,none,none,none,128,63
none,1 contribution,3.0 of 5 bubbles,Than than Standard Amenities,"Refrigerator was on a timer so could not keep items cold for more than 8 hours, no coffee makers in the room just disgusting instant coffee packets, and the coffee shop doesn't even open till 7am.  Outdated common areas and less than standard security measures. Had to get new room keys almost daily as they would deactivate. The beds were comfortable and room was clean. The remote only changes channels if you stood right in front of the tv and only had a handful of channels which wasn't that big of a deal because we were gone over 15 hours a day. I won't be staying here again for the price we paid we could have stayed in a hotel that had coffee maker, fridge, and offered breakfast in a much more updated facility.",June 2022,none,none,"It was a pleasure having you, and we thank you for your feedback. Though we're glad your room was to your satisfaction, it is unfortunate that our amenities left much to be desired. Our team is committed to positive change, so rest assured that we will reflect upon your feedback and seize all opportunities for improvement. We appreciate your input and hope to see you again someday.",none,none,none,none,none,none,129,63
none,1 contribution,4.0 of 5 bubbles,It is a decent place to stay.,"The hotel and room are clean.  The doors do not hang right so you really need to lean into the door to lock it at night.  They have some nice shampoo, conditioner, and body wash but the dispensers are slow unless you push through the opening with your finger--maybe just bring your own--there is no lotion.  The coffee is absolutely dome of the worst stuff I have ever tasted.  Prepare to stop off at the Starbucks next door or pay downstairs at the hotel.  The woman at the front desk and to be one of the most upbeat and friendly people I have seen behind a desk in idk how long.  She was very nice.  They had three busses of teens on senior trip while we were there so the tiny pool was basically unusable.  I teach high school so idk if that makes me more able to handle the kids or",June 2022,none,none,"It was a pleasure having you and your family stay with us. We are happy to hear you had a good stay, and we appreciate your understanding during our busy season. Thank you for your kind words regarding our amazing staff, and we'd love to welcome you back next time you plan a Disney vacation!",none,none,none,none,none,none,130,63
none,3 contributions,5.0 of 5 bubbles,Great Hotel,"Very clean and pillows & bed were extremely comfortable. Staff was friendly and accommodating. I liked that you could text them if you needed anything. The walk to the parks was great too, not that far. The only downside was next door people were loud. We will definitely stay here again.",June 2022,none,none,"Thank you for choosing Hotel Lulu, BW Premier Collection, to host your recent visit. It's wonderful to hear we were able to deliver a positive experience and you appreciated our clean and comfortable accommodations, as well as the friendly hospitality our team provided. However, we're sorry for any noise disturbance you encountered from a neighboring room; we encourage our guests to notify our front desk team of any issues like this so we can find a solution and ensure you have an enjoyable stay. We're grateful for your kind comments and very much look forward to your return!",none,none,none,none,none,none,131,63
none,1 contribution,5.0 of 5 bubbles,Enjoyed our stay Excellent customer service,Liked the fact that staff with send you a text message to check in with you to see how your stay is going or if you need anything. Will definitely be recommending and staying here again for any future getaways.,June 2022,none,none,"Dear Carolin, Our amazing staff works hard to ensure all our guests feel welcome and will be glad you appreciated their exceptional service. It will be a pleasure hosting you again at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,132,63
none,5 contributions,5.0 of 5 bubbles,Fun and family friendly,"We loved the music in the lobby, check in was smooth and the decor was cute.  Our family loved the pool area with music playing and water toys.  We also enjoyed the fire pits so some of us could sit out and still enjoy the atmosphere.",June 2022,none,none,"Thank you for your glowing review of your stay at Hotel Lulu, BW Premier Collection. It is fantastic to hear that you were able to utilize some of our excellent amenities and that your check-in process was smooth. We look forward to seeing you again when you are next in Anaheim.",none,none,none,none,none,none,133,63
none,1 contribution,3.0 of 5 bubbles,Average stay,The toilet seat wasn’t connected all the way so you would slide off when you sat down. It also was so loud when you flushed that you could hear the rooms next to you flush. The bath tub was clogged. There was some weird dent in the bathtub too. There’s no dressers for clothes only a tiny closet.,June 2022,none,none,"Dear Sabrina, Thank you for taking the time to share your valuable comments regarding your recent visit. While we're pleased you had an agreeable experience, we're sorry to hear that we fell short of meeting all of your expectations. Please accept our apologies for any issues you had with the toilet and the bathtub in your room; we will address this with our maintenance team to ensure these issues are resolved. We encourage our guests to reach out to our front desk team with any problems that may occur so we can find a solution as soon as possible. Your feedback is important as we continually strive to provide our guests with a positive experience. We hope to have the opportunity to impress you the next time you're in the area.",none,none,none,none,none,none,134,63
1 helpful vote,1 contribution,1.0 of 5 bubbles,An Unfortunate Experience,"The only positive comment I can make is because of the gentleman who first assisted us when we arrived at the hotel. I believe his name is Adan as that’s who I was receiving text from after checking in. Adan was nothing short of AMAZING. He gave us the complimentary drink and cookies for the kids. He made us laugh, he had a great personality and followed up to make sure everything was well with our stay. We didn’t have the card we made the reservation with physically because it was lost but we had it on the app.he was able to use that without issue. However, all the other experiences we had (with the exception of how nice the hotel was) were nothing short of the worst I’ve experienced. First, we decided that we wanted to come a day earlier. The hotel told us they couldn’t modify",May 2022,none,none,"Thank you for taking a moment to let us know about your experience. Unfortunately, third-party reservation sites do not sync appropriately with our system, which can cause the issues you encounter with making reservation alterations. We apologize for any inconvenience in this regard, as well as for the oversight in service you received—this is not typical of the quality we aim to provide, and we hope you give us another chance to impress you with the warm hospitality we aim to deliver.",none,none,none,none,none,none,135,63
47 helpful votes,89 contributions,3.0 of 5 bubbles,It was okay,This was a central location for Disney. The rooms were small and the bathrooms tiny. The shower lacked pressure. Requests for towels and bins emptied could be done everyday. It wasn't as fantastic as I expected but did the job. Beds were comfy. We loved that the Disney bus stopped out the front and token transport app you could purchase through.,May 2022,none,none,"Dear Katherine, Thank you for choosing our property for your accommodations. Located just steps from Disneyland, we're pleased you appreciated our convenient location. However, we apologize for the lack of water pressure, and we'll pass along your feedback to our operations team. Despite this, it's great you loved our comfortable bed after a long and busy day at the theme park. We hope to see you again next time you vacation in Anaheim.",none,none,none,none,none,none,136,63
1 helpful vote,3 contributions,5.0 of 5 bubbles,Well kept hotel equidistant Disneyland and Anaheim Convention Center,"BW's Hotel Lulu was a great value while attending the Star Wars Celebration at the Anaheim Convention Center. 12 - 15 minute easy walk, and the same to Disneyland. Parking is extra but in a convenient gated lot surrounding the hotel. Three minute walk to large drug stores with many incidentals and snacks, and there's a steakhouse and an IHOP v close by in addition to the hotels restaurant and pool bar.",May 2022,none,none,"Wow! This is just a great review! With all the hard work we put in, it's comments like these that make it all worth it! Thank you so much, and we can't wait to see you again at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,137,63
none,1 contribution,5.0 of 5 bubbles,Great Staff and hotel,Friendly and knowledgeable.  Anything I needed staff took care of at any hour.  They even changed the channel on the TV in the lobby to watch a brand new series on a channel unavailable in my room.  Reasonable parking.  Very near the convention center. Take the Toy Story shuttle to Disneyland which is just around the corner.  IHOP restaurant right next door.,May 2022,none,none,"Your thoughtful review of your recent stay with us at Hotel Lulu, BW Premier Collection is much appreciated. We are thrilled that our spirit of service shined through and that our convenient location was perfect for your needs. Thank you for your thoughtful review, and we hope that you will come back to see us again soon!",none,none,none,none,none,none,138,63
none,3 contributions,4.0 of 5 bubbles,Great location and friendly staff,"Other than being on the second floor with literally no view in the room, the experience was great. Courteous staff members and centrally located in the Anaheim resort area, especially if you're attending an event at the convention center. Rooms could use some updating but the theming is cute.",May 2022,none,none,"Our prime location and caring staff are part of the quality that our guests can depend on at Hotel Lulu, BW Premier Collection! Thank you for spotlighting these aspects, as well as for sharing some areas of opportunity. We look forward to making your next stay even more enjoyable!",none,none,none,none,none,none,139,63
none,1 contribution,1.0 of 5 bubbles,Do Not Stay at this Hotel,"Unfortunately, I'm unbale to rate this hotel a -1 star. For starters i did not have hot water my first 2 days. There was check in issue with my room two days into my stay. My experience at this hotel was horrible.",May 2022,none,none,"Thank you for sharing feedback about your recent experience at our hotel. We are sorry you were disappointed with your stay. Guests are encouraged to notify us of any issues they encounter so we may assist them, and we apologize if we were unaware of the initial lack of hot water in your room. Your comments are important to us, and we will use them as we continually work to improve our facility and service. Given another opportunity, we hope we can host you for the visit you expected.",none,none,none,none,none,none,140,63
none,1 contribution,2.0 of 5 bubbles,Not very friendly,"Front desk staff were unkempt, no name badges and not interested in solving guest issues. Fitness center equipment needs maintenance and no hand sanitizer or sanitizing wipes to be found. Pool area not kept up with. Beds and pillows were comfortable but rooms had maintenance issues.",May 2022,none,none,"Dear Gerrie, Thank you for sharing feedback about your recent stay at our hotel. We're sorry you were disappointed with your experience. While not a typical occurrence for our guests, your comments are important to us as we continually work to improve our service and facility. Given another opportunity, we hope we could host you for the visit you expected.",none,none,none,none,none,none,141,63
none,1 contribution,5.0 of 5 bubbles,First time staying at a Best Western hotel.,"This was my first time staying at a Best Western hotel and it was part of their premier collection. Hotel Lulu not only met my expectations, they exceeded them. Hotel Lulu is a hip hotel with friendly staff that makes it their mission to make you feel right at home.",May 2022,none,none,"Our goal is to impress everyone who stays at Hotel Lulu, BW Premier Collection, so we're happy to hear we succeeded with you! It's great to know that our amazing staff and hip property helped make your visit memorable. If your adventures bring you back to the area, please come see us again.",none,none,none,none,none,none,142,63
none,1 contribution,5.0 of 5 bubbles,Great hotel,"Very clean, great hotel with an awesome vibe upon entering. About 1/2 mile to Disney gates, great location. Very accommodating for our last minute reservation at 10pm after a bad experience at a nearby hotel.",May 2022,none,none,"It was our pleasure to welcome you to Hotel Lulu, BW Premier Collection! We truly appreciate your kind words about our dedication to cleanliness and convenient location to Disney. Thank you so much. It is our hope that we will be able to have another opportunity to provide you with an impressive experience in the future!",none,none,none,none,none,none,143,63
none,1 contribution,5.0 of 5 bubbles,Awesome staff!!,Staff went above and beyond to make our trip exciting and memorable. We even were given a custom breakfast at the quick counter when they were out of our original choice! Would definitely stay here again.,May 2022,none,none,"Thank you for allowing Hotel Lulu, BW Premier Collection to host your recent stay. It's wonderful to hear we were able to deliver an enjoyable and memorable experience, and you appreciated the excellent hospitality our team provides, as well as had the opportunity to try our delicious breakfast menu. We're grateful for your positive review, and we hope to have the pleasure of your company again soon.",none,none,none,none,none,none,144,63
none,1 contribution,5.0 of 5 bubbles,Best hotel for Disneyland!!!,"Our stay at Hotel Lulu was amazing, we stayed there 3 nights for our trip to Disneyland. Hotel staff was so nice and helpful, Toy Story parking is right next to the hotel so we used it every day, though walking is close but we wanted to save time going through security at the parking lot. Beds were super comfortable, clean rooms, 7-11, Ihop, starbucks, Blaze pizza and more restaurants next to the hotel. Hiéndale we were very comfortable and happy with our stay. Thank you Hotel Lulu, I always recommend this hotel whenever I can, always recommend to Disney travelers on Disney groups, posted some stories on instagram and had some friends and family stay there already and they loved it as well!! You won’t regret booking Hotel Lulu my friends! I am staying there again by the end of",April 2022,none,none,"Dear Alexa,  It brightens our day to know that you had a fantastic stay at Hotel Lulu, BW Premier Collection. We always endeavor to exceed expectations, and we're thrilled that our convenient location, comfortable accommodations, and friendly team reflected that. Thank you so much for your recommendations, and we look forward to seeing you again soon!",none,none,none,none,none,none,145,63
none,1 contribution,5.0 of 5 bubbles,Close to Disneyland and Affordable,"Hotel LuLu has become one of my top hotels in the Disneyland area. Rooms are clean, staff is friendly and helpful, and it's a quick walk to the parks. This is a no frills hotel, but I had everything I needed and the price was right. I highly recommend this place for a clean comfortable room to crash in at the end of those long Disney days.",April 2022,none,none,"It was a pleasure hosting you at Hotel Lulu, BW Premier Collection. We are happy to have had the opportunity to provide you with a clean, friendly, and well-priced place to stay while you were visiting Disneyland. Thank you so much for recommending us to your fellow travelers, and we look forward to seeing you again in the future!",none,none,none,none,none,none,146,63
none,2 contributions,4.0 of 5 bubbles,"Great Value, be aware of Views","Upon early arrival, we where allowed for early checkin as we had to drive to East L.A When we returned I noticed the views from window was the wall from building next door and pipes and Ducts system, definitely not what was the room description during the booking. After talking to receptionist, he kindly moved us to a better room with amazing views. Overall experience was great, just be aware the room you get is not the first 3 floors in the North Building",May 2022,none,none,"Thank you for taking a moment to share your experience at Hotel Lulu, BW Premier Collection. We are proud to deliver great value to our guests, so we are delighted that you found your experience to be well priced. We hope you will visit us again soon!",none,none,none,none,none,none,147,63
none,1 contribution,5.0 of 5 bubbles,Great price for a great hotel,I decided to check this hotel out since it’s priced right and close to Disneyland. It was within walking distance to Disneyland and the Garden Walk. The towels and sheets were nice and everything was clean.,May 2022,none,none,"Dear Frank, We take pride in offering clean, convenient accommodations at an affordable rate, so we're glad you appreciated our efforts. Thank you for the lovely review. Please come see us again soon at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,148,63
none,1 contribution,5.0 of 5 bubbles,Wondeful stay,I had a wonderful experience at hotel Lulu I go to a lot of best westerns and this is one of the best ones I highly recommend you stay in here if you’re going to Disneyland or anywhere in Los Angeles area it’s very clean comfortable and they have a closet with a door and a great view inconvenient walking distance to Disneyland land as well and food nearby the staff is extremely nice and I know and they have a really nice heated pool and a bar area with a restaurant and convenient parking and a good elevator. Being able to text the front desk for your needs was also extremely convenient. The purple cocktail was amazingly tasty. I would definitely stay here again every time I come back to Disneyland in Los Angeles which is a few times a month. Thank you for the amazing experience,May 2022,none,none,"Our goal is to impress everyone who stays at Hotel Lulu, BW Premier Collection, so we're happy to hear we succeeded with you! It's great to know that our clean, comfortable rooms and convenient location added to your experience. Our friendly staff will also be glad you felt welcome while you were here. The next time you're in town, we'd be proud to host you again.",none,none,none,none,none,none,149,63
1 helpful vote,3 contributions,2.0 of 5 bubbles,2 stars (barely),"When we first arrived, there was a foul egg/wet carpet odor on the fourth floor. The room offered instant coffee and there was no suitcase stand in the room. The toilet didn’t work properly, it took three attempts to flush all the way. The bar didn’t open until 4:30 pm each day and at the pool there is no hot tub/spa. The rooms are very small and this is an older hotel. We had two queen beds for three adults. It was a tight squeeze. We were better off booking a cheaper hotel, like the Clarion. I think this is the same quality as the Clarion with a higher price point. I need to note, my grievances are with the property only, the staff was very nice and friendly. The location was also a plus. Walgreens, CVS, and restaurants were very close. It’s a bit a long walk to the Disney",May 2022,none,none,"We appreciated the opportunity to host you as our valued guest. It's terrific you enjoyed our friendly team members, as we strive to make our travelers feel right at home. However, we regret that certain aspects of your stay fell short of your expectations. It's unfortunate if you were disappointed not having a hot tub; please know that our amenities are published online so they can be reviewed before arrival. We take pride in keeping our facilities immaculately clean, so we will immediately research and swiftly address your odor issue. Thank you for mentioning our convenient location in Anaheim, just two blocks away from all the fun at Disneyland. We hope you will consider staying with us again.",none,none,none,none,none,none,150,63
none,1 contribution,5.0 of 5 bubbles,Great Stay and Convenient to Conventions and Disney,Stay on the 1st floor if possible. The pool bar is cool. I hop is beside. Walgreens & CVS is near the hotel. There is Garden Walk has All kinds of restaurants and things to do. Plus walk to disney and the convention center.,May 2022,none,none,"We're delighted you enjoyed your stay at Hotel Lulu, BW Premier Collection, and that our location worked well for your trip. Thank you for the lovely review. Please come see us again soon.",none,none,none,none,none,none,151,63
3 helpful votes,3 contributions,5.0 of 5 bubbles,Great management (Michael),"Very impressed with the Managment here. I was not expecting above and beyond and that’s what I got! Blew my mind to be honest, would recommend 10/10 and so close to Disney I went for my birthday can’t wait to go back",April 2022,none,none,"Happy belated birthday! We love to see that you had a blast celebrating your special day. Thank you so much for highlighting our unbeatable location and fantastic staff. Michael is amazing, and we are so lucky to have him. He will be honored to be recognized for his stellar service. We look forward to welcoming you back again to Hotel Lulu, BW Premier Collection.",none,none,none,none,none,none,152,63
none,1 contribution,4.0 of 5 bubbles,Good lodging close to Disneyland,We stay here most rips to Disneyland.  Walking distance to the park & theres also CVS close by for snack & water needs.   A Starbucks on your way to the park to beat the downtown Disney location mad morning rush.,April 2022,none,none,"If traveling to Disneyland, there's no better place to stay than Hotel Lulu, BW Premier Collection. We love to see that our convenient location made checking out all the nearby attractions much easier. Thank you so much for the review. We look forward to welcoming you back again soon.",none,none,none,none,none,none,153,63
none,1 contribution,3.0 of 5 bubbles,Premier means you pay more but get less,"This best western was unlike any other best western I’ve stayed at. The room quality was the same. Double queen beds and a bathroom. Super small fridge, NO free breakfast! And they charged more for parking than any other hotel around us. I would not recommend",April 2022,none,none,"Thank you for staying with us and taking the time to share your thoughts. We're glad our comfortable rooms were what you were expecting. However, we apologize for any disappointment with the included amenities, and we'll keep your comments in mind. Should you be in the area again, please consider coming back to see us.",none,none,none,none,none,none,154,63
none,1 contribution,5.0 of 5 bubbles,So impressed with this hotel!,"From the second we walked in, we were greeted and and music was turned up so it felt like a party! Then we got asked if we wanted some complementary drinks.. hell yeah! They were yummy too! The staff was so friendly and helpful as well. The rooms were clean and the beds and pillows were comfy. Plus it’s So close to Disney that we were able to come back during our stay at Disney to rest our feet at the hotel.",April 2022,none,none,none,none,none,none,none,none,none,155,63
none,1 contribution,5.0 of 5 bubbles,Beautiful stay,Hotel was beautiful very clean very easy to get to and from the staff was super friendly and inviting helped me with any questions I had made the stay very relaxing and the room was gorgeous very spacious and very clean.,April 2022,none,none,none,none,none,none,none,none,none,156,63
none,1 contribution,5.0 of 5 bubbles,Hotel LULU,Hotel is in the perfect location walking distance to pharmacy stores and plenty of restaurants right outside the hotel. Rooms are clean and front desk staff was nice and helpful. Will definitely be staying here again.,April 2022,none,none,none,none,none,none,none,none,none,157,63
none,1 contribution,5.0 of 5 bubbles,Great stay,"Overall kids and I loved the room and the location, close walk to Disneyland.. pool was a bit crowded but managed to swim for a sec. The shower pressure was a bit low for my liking. Upon checking out gather my stuff my youngest son brought and eyelash curler and sunglasses that were not ours, so disappointed I didn’t notice this earlier we spent all day/ night at Disneyland.. gotta do a better job a cleaning but overall we’d definitely would be coming back",April 2022,none,none,none,none,none,none,none,none,none,158,63
