Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great stay,"This is a wonderful hotel, great staff and room was perfect! We went for a quick get away, and it was so worth it. I would highly recommend this hotel and location. The breakfast was very good, made to order omelets AND waffles! Totally enjoyed this stay!",November 2019,none,none,Thank you for your review. We are glad you enjoyed your visit to our hotel and hope to see you again in the near future.,none,none,none,none,none,none,232,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Review Hyatt House Irvine,"Thought location was great...Room a little small but efficient.... Staff was excellent...Parking was self park, but okay....Structure in the back for parking was good.  Breakfast was good and lots ot choices...",November 2019,none,none,Thank you for your review and for staying with us. We hope to see you again soon.,none,none,none,none,none,none,233,215
135 helpful votes,256 contributions,4.0 of 5 bubbles,All good except breakfast,"Apart rooms are big and with a kitchen. Very comfortable bed. Clean and silent rooms. Breakfast would be better in terms of no cheese, no vegetables etc. Only good thing is omelette. In general recommended.",October 2019,none,none,Thank you for your review. I'm sorry to hear that our complimentary breakfast buffet did not meet your expectations. We are glad to hear that the rest of your stay went well and hope you visit us again in the future.,none,none,none,none,none,none,234,215
11 helpful votes,5 contributions,5.0 of 5 bubbles,Team that have made my stay very easy,"Hyatt House Irvine is a relatively brand new hotel, the staff was very helpful and very polite, the hotel is very well located, easy to work and explore the region . Absolutely trouble-less stay. I recommend.",October 2019,none,none,Thank you for your review. We are glad to hear that your stay went well and hope to see you again soon.,none,none,none,none,none,none,235,215
60 helpful votes,60 contributions,5.0 of 5 bubbles,Still keep coming back for more stays.,"This is at least or closed to 10X staying here.  Can’t complaint much at all, services are great.  Staffs are helpful and cheerful. Very clean and spacious room.  Closes to freeways, airport, South Coast Plaza and short distant to the beach.  Will come back again for sure.",October 2019,none,none,Thank you very much for your loyalty to Hyatt and to our hotel. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your travel accommodations and look forward to your next visit.,none,none,none,none,none,none,236,215
23 helpful votes,10 contributions,5.0 of 5 bubbles,Nice quite hotel in a very good location,I spent 3 nights in a studio room with a small kitchen. The room was very comfortable with all the needed aminities. It offers complimintary breakfast with lots of options. It has a good meeting room with all related facilities. Will stay there again in the next trips,October 2019,none,none,Thank you for your review. We appreciate you staying with us and look forward to your next visit.,none,none,none,none,none,none,237,215
2 helpful votes,1 contribution,3.0 of 5 bubbles,Too pricy for what it is,"Clean, small boutique hotel but well staffed except a few front desk receptionists were not friendly and always look angry. Too pricy for what it is. They definitely need to improve on customer service.",October 2019,none,none,Thank you for your feedback. I apologize that our customer service did not meet your expectations. We will address this with our team and work towards improving. Thank you for staying with us. We hope to have another opportunity to serve you again in the near future.,none,none,none,none,none,none,238,215
15 helpful votes,21 contributions,5.0 of 5 bubbles,Excellent Stay during Saddleridge Fire Evacuation,"With the Saddleridge Fire over the weekend, the Los Angeles Fire Department ordered a mandatory evacuation of all Porter Ranch residents and my family of 4 (including two kids) settled on the Hyatt House Irvine / John Wayne Airport.  From the moment we arrived, the staff was friendly and extremely helpful. The hotel lobby is beautiful and clean. When we were brought to our room it was a one-bedroom kitchen suite that was roomy and spotless. I can't emphasize enough how spotless the hotel was.  We stayed for two nights and have met Kerry Knudson the General Manager, J’nan G., and Ivan S. front desk staff. All of the staff are attentive, extremely friendly & eager to fulfill all our needs.  In all my years of travel, I have never seen such a well-organized hotel as I have seen",October 2019,none,none,Thank you for your review. We are glad that you and your family are safe and that we were able to provide a bit of relief during this horrible situation. We hope to see you again soon under better circumstances.,none,none,none,none,none,none,239,215
26 helpful votes,19 contributions,4.0 of 5 bubbles,Very clean,The hotel grounds are beautiful and well kept. Very convenient to the John Wayne airport also to Newport and balboa island.  The free breakfast was so much better than other hotels. Fresh made to choice omelets.,October 2019,none,none,Thank you for your review. We appreciate you staying with us and hope you return again soon.,none,none,none,none,none,none,240,215
13 helpful votes,6 contributions,4.0 of 5 bubbles,Corporate Traveler,Clean and friendly atmosphere.  Rooms were clean and beds very comfortable!!  Fridge was warm at first but when we turned it up it worked perfect.  First night we were hot but after putting the ac on 65 it was great.,October 2019,none,none,Thank you for your review and for choosing Hyatt House Irvine/John Wayne Airport. We hope to see you again soon.,none,none,none,none,none,none,241,215
25 helpful votes,11 contributions,5.0 of 5 bubbles,Outstanding and a great value.,Needed to stay near John Wayne Airport and chose this because I'm a World Of Hyatt Member. I was very impressed with all aspect of this property. Great room and it even had a kitchenette with a stove top and a microwave.,October 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,242,215
8 helpful votes,4 contributions,5.0 of 5 bubbles,Excellent Stay,Very good service and staff at hyatt house. I would definitely return with my wife and child in the future. The location is great. The rooms are very nice. I would like firmer pillows on my next stay.,October 2019,none,none,Thank you for your review. We are glad you enjoyed your stay with us and will make note of your pillow preference in your profile.  Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,243,215
5 helpful votes,2 contributions,5.0 of 5 bubbles,I'd give 6 stars if I could,Outstanding breakfast buffet and customer service. Would not entertain staying anywhere else next time I'm in the area. This location is close to the freeways and is also a very short drive to many popular beaches/sites.,September 2019,none,none,Thank you for your glowing review. We sincerely appreciate it and thank you for staying with us. We look forward to your next visit.,none,none,none,none,none,none,244,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Felicia B.,Great hotel! Located in a centralized area in Irvine.  Perfect location to and from the airport.  The hotel was very clean.  The room was very spacious with comfortable beds.  Friendly staff / valet!  I would stay again and also recommend the Hyatt House / John Wayne to others.,September 2019,none,none,Thank you for your review and for staying with us. We hope to see you again soon.,none,none,none,none,none,none,245,215
4 helpful votes,3 contributions,5.0 of 5 bubbles,Much more that I expected,My husband and I enjoyed this property it was so much more than we expected the room so beautiful food was great the staff was excellent.  Everything is really quite perfect I loved everything about it including the location .,September 2019,none,none,Thank you for your review. We are glad you enjoyed your stay and do hope you return again soon.,none,none,none,none,none,none,246,215
2 helpful votes,1 contribution,4.0 of 5 bubbles,Long Term Stay,"Excellent hotel and centrally located for any southern California activity with a good swimming pool, excellent restaurant and a shuttle bus service available. There is ample parking available with many handicap spaces or a secure parking garage.",August 2019,none,none,Thank you for staying with us. We appreciate your feedback and hope you return again soon.,none,none,none,none,none,none,247,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Excellent hotel!,"This is one of the nicest hotels we've ever visited!  We are both 68 years old and have visited a LOT of hotels!  The public space and the rooms were very clean, the bed blissful and the staff was delightful!",September 2019,none,none,Thank you for your review. We are pleased to hear that you enjoyed your visit and hope to see you again in the near future. Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,248,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,New Favorite Hotel,"This room was great. I booked a King Studio Suite Kitchen and pull out so far bed. Everything was new and modern. Kitchen fully stocked if you want to cook, have drinks it was great. Tv had 360 stand and turns from couch area to the bed it's amazing. Bed level of comfort=100 pillows were fluffed, clean, and white. Bathroom and shower space were good. Good water pressure. Door to the bathroom was very rough to close tho. Check in thru the world of Hyatt app is a breeze. I used my phone to check in all weekend. Free continental breakfast included. Self park is 18. Valet is 22 worth the 4 bucks guys grab the vehicles quickly. Friendly front desk staff provided me a tooth brush and tooth paste(left mine on accident ) all in all my favorite hotel in this area will be back!",September 2019,none,none,Thank you for your review of your recent stay. We are glad you enjoyed your time with us and were able to utilize the Hyatt Mobile app for your check in. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,249,215
24 helpful votes,11 contributions,1.0 of 5 bubbles,Injured and they don't care- maybe corporate will,"I am suffering right now after slipped and pulled my groin on wet floor and landed against the railing slamming into groin region trying to catch myself, slipping on water on the floor a family tracked in from the pool.  I notified the front desk about the water before AND after. I still slipped because they didnt rush to clean it 10 feet from their own faces. When came time to help and make sure I was okay nothing was done but offered 8,000 points to stay with them again. ""its one free night!"" I dont want a free night are you kidding? You caused and allow an injury to happen. I already let them know I had to be rushed to my doctor and my injury may impair my walking. They didnt care. I have a signed copy of the offer to me for my slip and injury. I saved it so I could show my",September 2019,none,none,Hello. I'm sorry to hear of your injury. If you could please provide us with additional details of the guest name on the reservation or booking confirmation number?  We do not show any guest has provided us with records or reports of this incident. Any additional information would be helpful. Thank you.,none,none,none,none,none,none,250,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,My stay,Was better than expected. Breakfast was plentiful.    Just lacked having a hot tub.  It was withing close enough range to go to beach and local attractions. But it was also very close to anything needed for business as well,September 2019,none,none,Thank you for staying with us. We appreciate your feedback and hope you return again soon.,none,none,none,none,none,none,251,215
10 helpful votes,5 contributions,5.0 of 5 bubbles,Beautiful hotel,"The hotel rooms are beautiful and so convenient with the kitchen units.  Excellent sound proofing, we could not hear any street or neighbor noise.  The lobby is very modern and clean.  Excellent free breakfast. Beds were the most comfortable I have slept on while travelling.",September 2019,none,none,Thank you for staying with us. We are glad you enjoyed your stay and hope you return again soon.,none,none,none,none,none,none,252,215
7 helpful votes,5 contributions,5.0 of 5 bubbles,3-day stay to move son in to UC Irvine,"Very clean, efficient service and the property is easy to navigate.  The staff was very attentive.  Their complimentary breakfast is great value added to the trip because it is quite substantial and the service is brisk.",August 2019,none,none,Thank you for your nice comment!  We look forward to serving you again.,none,none,none,none,none,none,253,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Easygoing enjoyable stay,Nice large room with self catering facilities in the room. Decent pool and fitness room. Nice staff. Didn't have breakfast or meals. Mini shop downstairs as no minibar in room. Was great for the kiddies and provided cot and high chair. Came back a second time and would definitely come again.,August 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and look forward to welcoming you back again soon.,none,none,none,none,none,none,254,215
23 helpful votes,18 contributions,5.0 of 5 bubbles,Very comfortable stay,This hotel had it all. Valet parking was simple and reasonable priced. The breakfast  buffet was delicious. The room was very roomy and hd everything you could possibly need. The crib was more than  we could have asked for as well.,August 2019,none,none,"Hi Barbara S,   I am pleased to hear that you thoroughly enjoyed your stay and we were able to provide all the amenities needed. We look forward to hosting you again!",none,none,none,none,none,none,255,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Hyatt House Irvine,The Hyatt House is a great bang for the buck. I feel they have really focused on outstanding customer service. I would recommend this property to anyone staying in the greater Orange County area. Well Done Hyatt House!,August 2019,none,none,Thank you for staying with us. We are glad you enjoyed your stay and hope you return again soon.,none,none,none,none,none,none,256,215
30 helpful votes,23 contributions,4.0 of 5 bubbles,Good option in Irvine,"Pros:  Friendly and helpful staff.  Newer hotel and close to most things in Irvine.    I've stayed here a few times this year.  I do like the hotel though I'm concerned the finishes won't last long.  One big problem is the showers leak all over the bathroom floor.  Be careful not to slip.  I hope mold won't be a problem in the future. Also, note that the parking charge does not count toward your Hyatt points (at least on an award stay).  I'll be back again in the near future.",May 2019,none,none,Thank you for your review and feedback. We appreciated the opportunity to serve you and hope you visit us again soon. We will look into the shower issue you mentioned to ensure they are properly installed.,none,none,none,none,none,none,257,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great Place to Stay In Irvine,"I had never stayed at a Hyatt House before and was not sure what to expect. This hotel is not your typical ""airport"" hotel, from the upgraded amenities to the friendly staff, I was quite surprised and delighted. The hotel is practically around the corner from John Wayne Airport and a short drive to many great restaurants. The breakfast setup is very good, especially the made-to-order omelets, and offered something for everyone.",August 2019,none,none,Thank you for your review. We are glad you enjoyed your stay and hope you choose Hyatt House hotels for your future travels and that you return again soon.,none,none,none,none,none,none,258,215
14 helpful votes,7 contributions,5.0 of 5 bubbles,Quiet rooms! Close  to SNA.,"Room clean & quiet. Outstanding breakfast buffet with made to order omelets! (Although my guilty travel pleasure of the make your waffle was not an option.)  Comfortable beds with impeccably clean linens, bathroom & kitchen spotless.",August 2019,none,none,Thank you for your response. We are glad you enjoyed your stay and hope you visit us again soon.,none,none,none,none,none,none,259,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great Location in Irvine with Welcoming Staff,"I have to spend quite some time in Irvine, staying a week to two weeks at a time.  The Staff at Hyatt House are exceptionally helpful with special requests (leaving a vehicle at the location to be picked up on my arrival, receiving parcels, etc.).  The hotel restaurant is great and the rooms are always clean and comfortable.  Would strongly recommend.  In fact, I brought my family on one of my trips and upgraded to the largest room which was spacious and comfortable.",August 2019,none,none,Thank you for staying with us. We appreciate the feedback and hope to see you again soon.,none,none,none,none,none,none,260,215
360 helpful votes,745 contributions,4.0 of 5 bubbles,Pets are welcome... for a price,"Staycation at the Hyatt House Irvine in Orange County, CA for a weekend by the beach. Nice new hotel in a office area and close to John Wayne Airport. First time at a Hyatt House (Brand Explorer challenge) - nice concept with a full kitchen, dining table and living room. Breakfast is basic - but with an omelette station. Pet fee is $75 up to 7 nights. Didn’t seem fair to pay $75 for my pet for a night when the room cost me $100, but overall a very decent experience.",August 2019,none,none,Thank you for your feedback. I'm sorry to hear that our pet fee was not to your satisfaction. While we do charge a $75 pet fee for stays up to 6 nights we do strive to maintain our guest room cleanliness to the highest standards. We also take extra steps to help ensure that our guests with potential pet allergies do not encounter any issues. This would involve carpet and upholstery cleaning upon departure of guests traveling with pets. We sincerely appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to have another opportunity to serve you again in the future.,none,none,none,none,none,none,261,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Amazing stay!,"All the staff in the hotel so helpful to me. It was my first time traveling by myself and as an 18 year old with just a debit card I was nervous, however, both over the phone and during my stay the staff made my trip as easy as possible. The room, pool, restaurant and gym were all very nice and I will definitely be staying again soon!",August 2019,none,none,Thank you for your review. We are glad your stay went well and hope to welcome you back again soon.,none,none,none,none,none,none,262,215
17 helpful votes,8 contributions,5.0 of 5 bubbles,The Hyatt House Irvine- John Wayne is our HH family.,Less than 3 years old and very clean. Our room is like having our own apartment with everything included. We start our day with their delicious coffee and breakfast.They have a great pool and work out area. We keep coming back here because we are very happy here. The staff is very happy and they love their job and it shows. They are our HH family.,August 2019,none,none,Thank you for your kind words. We are glad you enjoy your visits to our hotel and look forward to welcoming you again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport,none,none,none,none,none,none,263,215
59 helpful votes,37 contributions,4.0 of 5 bubbles,smaller and very convenient hotel,Hotel was small and had most amenities. Valet quick and easy. Room was spacious and modern. Breakfast was ok. but was included. No spa/hot tub was a definite negative. small gym had decent equipment. about 2 min to 405 freeway and 10 min to irvine spectrum.,August 2019,none,none,Thank you for your feedback on your recent stay. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope you visit us again soon.,none,none,none,none,none,none,264,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Weekend getaway,Awesome little hotel.  The staff was great.  The hotel was very clean and the parking was convenient.. the breakfast was good and the had a good variety. I would definitely stay again. It's in a good location.,August 2019,none,none,Thank you for staying with us. We are glad you enjoyed your visit and hope to see you again soon.,none,none,none,none,none,none,265,215
37 helpful votes,15 contributions,4.0 of 5 bubbles,Great Property,Convenient location close to businesses in the area and airport. You do have to pay for parking in a structure behind the hotel but all properties in the area charge now. Staff is friendly and rooms are comfortable.,August 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,266,215
2 helpful votes,1 contribution,1.0 of 5 bubbles,A local gem.,"Great local getaway. Awesome staff, very clean rooms, breakfast was more than decent.  I will definitely be coming back soon.  The bar is very inviting as well. Didn't get to check out the pool area though",August 2019,none,none,Thank you for your review. We appreciate your feedback and hope you visit us again soon.,none,none,none,none,none,none,267,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Clean and Looks New,This property looked great new and modern for an airport hotel. Location was near the downtown Irvine. Staff was amazing and helpful. Love the design of the and modernness of the hotel. Would stay here again,August 2019,none,none,Thank you for staying with us. We appreciate the feedback and hope to welcome you back again soon.,none,none,none,none,none,none,268,215
6 helpful votes,3 contributions,5.0 of 5 bubbles,Hyatt House was Happy,"We really enjoyed our stay. The suite was perfect,sizable kitchen where we could make cocktails, lounging area modern couch and furnishings. The bed was super nice.. The breakfast was really nice, lots of options. Walking distance to a few places. Hit the fair concerts, just a great time. We would stay here again fo sho!",August 2019,none,none,Thank you for your review. We are glad you enjoyed your visit to our hotel and hope to see you again soon.,none,none,none,none,none,none,269,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Love this place!,"My husband and I have stayed at Hyatt House Irvine twice now and have loved this place both times!  This is definitely my go to Hotel when visiting my daughter who recently moved to Irvine for school.  Beautiful rooms, very clean, friendly staff, and delicious breakfast! Definitely recommend this hotel.  Keep up the GREAT work!",August 2019,none,none,Thank you for your review. We are glad you enjoyed your visit to our hotel and hope you return again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,270,215
29 helpful votes,16 contributions,5.0 of 5 bubbles,PERFECT STAY..SOCCER TOURNAMENT,This has by far been the most amazing stay..checked into our room online was issued a virtual key..all of this done from the soccer field..arrived to plenty of parking in the structure..property is extremely clean and well kept..grabbed our bags and walked straight to our room 0125 scanned my phone right up to the door and omg its was perfect door opened w no issues..kitchenette was awesome fridge was cold..king size bed was super comfortable..sofa pull-out was perfect..bathroom was immaculately clean..shower pressure was perfect.. coin laundry facility was on the 7th floor which was odd..BUT extremely happy $2.50 to wash $1.50 to dry.. ice machines were located on all the even floors- odd.!! Other than that this place is my new favorite..it’s extremely quiet air conditioner was,August 2019,none,none,Thank you for your review. We are glad you enjoyed your stay and that you were able to use our mobile device for your check in process. Thank you for choosing Hyatt House Irvine/John Wayne Airport. We hope to see you again soon.,none,none,none,none,none,none,271,215
14 helpful votes,5 contributions,5.0 of 5 bubbles,excellent experience!,"The entire property was clean, modern, minimalist. Staff was extemely friendly and courteous and went out of their way to be sure everything was right. Great central location close to John Wayne airport, and the hotel shuttle is a terrific feature. Reccommend 100%",July 2019,none,none,Thank you for your review. We appreciate your feedback and hope you return again soon.,none,none,none,none,none,none,272,215
26 helpful votes,12 contributions,4.0 of 5 bubbles,Pet friendly hotel,"Took a trip down to the OC for my sons basketball tournament and brought the family and our Golden Retriever.. Lots of outside space to walk our four legged baby. Clean and comfy rooms. Small pool, but did it's job. Parking is not free, but not really monitored.( No gate or ticket)Valet is available as well. Food and bar area available after 5pm. Great service and yummy food in that dept. Also, close to restaurants and John Wayne airport.",July 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,273,215
2 helpful votes,3 contributions,5.0 of 5 bubbles,"Tasteful and simple design, clean and quiet stay.","We brought our two kids here for a two-day stay before we head to Legoland. Everything is very clean and neat, the bedsheets and towels smell refreshing! The room we stayed in had a mini fridge and a nice kitchenette (microwave, sink, stove) which was perfect for a small family like ours. Free WiFi and good breakfast. There’s a fee for parking but that’s standard everywhere. Most importantly, the insulation of the room was excellent, we were pleasantly surprised that it was so quiet - we all had two good nights of sleep! I highly recommend and would definitely come back again!",August 2019,none,none,Thank you for your response. We are glad you enjoyed your stay with us and appreciate you choosing Hyatt House Irvine/John Wayne Airport. We hope you visit us again soon.,none,none,none,none,none,none,274,215
57 helpful votes,80 contributions,5.0 of 5 bubbles,Absolutely Fantastic! A Must-Stay!,"Sure, the location itself is quite the corporate riddle: tall office buildings in a financial district; but don't let this take away from the amazing qualities of this Hyatt. My partner used their points toward the stay for a 2-night stay in a king room, and the quality was well worth the drive to this hotel. First and foremost, this hotel offers both valet parking, accessible parking, and a parking garage ($18/day). No resort fees of any kind, other than the standard incidental hold.  The room, as with any Hyatt, was spectacularly clean and very modern. The washroom was sterile and brightly lit, very well-kept, and spacious in both shower size and dimensions. My only complaint was that the door itself was a slider, as opposed to one that you close and lock. This room came with",July 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope you visit us again soon.,none,none,none,none,none,none,275,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Happy,"Better than expected. Last minute booking. The bathroom was very modern and nice. Auto blackout shades, nice touch. Breakfast had a made to order omlette and the staff was friendly. Also enjoyed the cold water stations with cucumber and lemon water!",July 2019,none,none,Thank you for your review. We are pleased that you stay was enjoyable and hope to see you again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,276,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Outstanding Rooms and Staff.,"Thoroughly pleasant and relaxing 5 night stay at Hyatt House Irvine. Clean comfortable rooms, super nice bed and amenities. The staff were all are kind and helpful. It was a great experience, oh, did I mention it was very quiet ? It was very peaceful. Will definitely be staying there again. Can't beat the location if you'd like to be near John Wayne Airport.",July 2019,none,none,Thank you for your review. We sincerely appreciated the opportunity to serve you and do hope you return again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,277,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great hotel,"Even though this airport is close to the airport,  the sound was never an issue.  The room was phenomenal and staff was friendly and accommodating.  Location is centrally located to the beach in one direction and Disneyland in the other direction.  I would definitely recommend this hotel...love Hyatt!",July 2019,none,none,Thank you for staying with us. We are glad you enjoyed your stay and hope you return again soon.,none,none,none,none,none,none,278,215
81 helpful votes,60 contributions,5.0 of 5 bubbles,Nothing wrong...at all,"From check in to check out I had a perfect experience with this short stay.  Hyatt is my go to chain as their loyalty program is so good.   I DON'T like the addition of parking to my bill as it can be problematic for me to expense, but this is the Greater L.A. area and that's how it goes.  I also feel like I'm getting gouged when I rarely have to pay parking elsewhere in the country.  VERY nice suites although I prefer a full size refrigerator .    Other than that, great property, great staff, very contemporary decor.",July 2019,none,none,Thank you for your loyalty to Hyatt. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your recent travel needs and hope we see you again soon.,none,none,none,none,none,none,279,215
6 helpful votes,3 contributions,5.0 of 5 bubbles,Loved this hotel,"This hotel was really nice. Our room selection with a full kitchen and separate living room was so great for our longer stay. I will definitely recommend as well as stay at  type of property again, when available.",July 2019,none,none,Thank you for taking a moment to provide your feedback. We are glad you enjoyed your stay and hope you visit us again soon.,none,none,none,none,none,none,280,215
2 helpful votes,1 contribution,1.0 of 5 bubbles,Bed Bugs,"I was booked at Hyatt House for a work trip and woke up the first morning in a bed covered with bed bugs. The staff took the situation seriously, and were very professional and helpful after the fact, but I don't understand how the hotel could allow that to happen.",July 2019,none,none,"I sincerely apologize for any issues that occurred during your stay. Due to the large number of visiting guests this issue could have come from anywhere. We have already taken steps to remedy the issue and appreciate your patience and understanding in doing so. We hope that we have resolved the issue to your satisfaction and do hope that we are allowed another opportunity to serve you again in the future.  We will continue to work with an outside vendor to ensure our hotel is safe and clean for all of our guests. Again, my sincere apologies for this unusual instance.",none,none,none,none,none,none,281,215
5 helpful votes,2 contributions,4.0 of 5 bubbles,"Clean, up-to-date room, parking fee","This hotel was very nice, albeit basic. The room was on the smaller side but had large windows, microwave, fridge. I would definitely recommend it. The parking was $18/day. There is a bar and small restaurant on premises (and a big mall about 5 minutes away.) The free breakfast is very good- eggs, bacon, pancakes, oatmeal, toast, made to order omelettes. There is a small outdoor pool by the parking garage.",July 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your travel needs and hope you visit us again soon.,none,none,none,none,none,none,282,215
84 helpful votes,186 contributions,5.0 of 5 bubbles,Second Stay at Hyatt House Irvine Did Not Dissapoint,"Our family experienced our second stay at the Hyatt House Irvine / John Wayne Airport on Jul 12-14th to celebrate my son's 9th birthday.  Check in was extremely convenient.  Ivan, Rachel and Zafar had recognized us for being Hyatt Discoverist members complimented us for our loyalty. We received our complimentary bottled watter too.  We stayed at room # 629, a two queen 1 bedroom suite.  I surprised my son for this stay which had a large living room, full kitchen, sofabed and a bathtub. The rooms are quiet and very clean.  Great high view from our room.  We have considered other properties, but we've heard such amazing things about the Hyatt House Irvine / John Wayne Airport from multiple friends and acquaintances that choosing to stay at this property was an easy decision.  This",July 2019,none,none,Thank you for your review and feedback. We are glad your stay was a memorable one and hope to see you again soon.,none,none,none,none,none,none,283,215
6 helpful votes,3 contributions,5.0 of 5 bubbles,Feels like home!,"I absolutely love this hotel. It feels like home. The customer service is awesome and breakfast is top notch. This hotel is so friendly to animals, and at the same time, it is always so clean and fresh.  They remember you and treat you like family.",July 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,284,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Clean and New.  Perfect for families.,"I was very impressed by this hotel.  Not only was it clean and looks new, employees are very friendly and eager to help.  We have 4 kids so the large room was perfect for our family.  We had a kitchen, living room and bedroom.  If you are staying in Irvine, I highly recommend this hotel.",July 2019,none,none,Thank you for your review. We are glad you enjoyed your stay and hope you return again soon.,none,none,none,none,none,none,285,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great,"I always stay for work such a great place. The employees are always so nice. The beds are so comfy, and the shower is AMAZING! I HONESTLY LOVE IT HERE! They always give you free drink tickets. I'll be back",July 2019,none,none,We are pleased to hear that you enjoyed your recent stay and hope you return again soon.  Thank you for choosing Hyatt House Irivne/John Wayne Airport.,none,none,none,none,none,none,286,215
2 helpful votes,1 contribution,4.0 of 5 bubbles,"Good/clean hotel, be aware when you checked out that need to make sure they won’t double charge","Not a good experience with checked out. They double charged us and we need to call to make sure they won’t charge us on different cards. They did clean out one card for stays and parking, however, they still charge double charge my card for staying and parking. This is way too ridiculous. Never have this experience on any of hotels we have stayed before.",July 2019,none,none,Thank you for your feedback. I sincerely apologize for the mistake of double charging one of your credit cards for your stay. We do see that you were changing payment methods upon check out and will review this with all of our associates to ensure the correct payment methods are being billed at that time.  Thank you for providing this information so that we can provide a better service experience for our guests.,none,none,none,none,none,none,287,215
6 helpful votes,3 contributions,3.0 of 5 bubbles,not sure I’d go back,The pull out bed was horrible. They didn’t clean our room two of the nights. The breakfast was really good and the staff was very friendly. We were there for a softball tournament and it was great to have a laundry facility in the hotel,July 2019,none,none,I'm sorry to hear that our housekeeping staff missed servicing your room during your stay. We will be sure to follow up with our staff members to ensure they are adequately performing the standards of our hotel.  I sincerely apologize for this issue and hope we have another opportunity to serve you in the future.,none,none,none,none,none,none,288,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Best Customer Service,"Customer Service was amazing, so friendly and helpful. Got our room upgraded for being a Hyatt member and the room was immaculate. The free breakfast was one of the best I've had at a hotel. We will be back to this hotel when we come back to this part of California!",July 2019,none,none,Thank you for your review. We're glad you enjoyed your visit and hope to welcome you back again soon.,none,none,none,none,none,none,289,215
7 helpful votes,6 contributions,5.0 of 5 bubbles,"Excellent room, amenities and location","The kitchenette room we stayed in was very new, clean and in excellent condition.  The kitchen was fully stocked with plates, kitchenware and even cooking pans.  The room was in first class condition and felt extremely comfortable and clean.   I would highly recommend this hotel and will be coming back as well.",July 2019,none,none,Thank you for your feedback. We are glad you enjoyed your stay and hope to have you return again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,290,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Can't beat this property,"Super clean and well maintained, Staff is very accommodating. There is a charge to park over night but what property doesn't charge in SoCal? Easy in and out, very close to John Wayne and the freeway without any noises from either. Breakfast is very good and well organized.",July 2019,none,none,Thank you for your review. We are glad you enjoyed you visit to Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,291,215
