Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
23 helpful votes,14 contributions,5.0 of 5 bubbles,"Great stay, great location.","The front desk staff was very friendly.  The room was clean, quiet and comfortable (and huge).  I was worried about noise being an issue because the room was close to the elevator and also overlooking a bar/restaurant next door.  Neither turned out to be an issue and I had no problems with noise.  Breakfast was the usual fare, nothing to write home about but not bad.  I’ll definitely stay here again.",February 2020,none,none,"Hi BABZZZZZ,  Thank you so much for your positive review. I'm happy to hear that you had a pleasant stay and that your room ended up working out for you. We hope you return soon and visit us again.   Best regards, Katie Front Desk Agent",none,none,none,none,none,none,196,99
3 helpful votes,1 contribution,5.0 of 5 bubbles,"Best value in Newport Beach, CA","Best value in Newport Beach, California! Easy to get to and conveniently located. Property is spotless, rooms are comfortable and well appointed. Complimentary breakfast offers a variety of choices and is well maintained. Staff warm, friendly and eager to make sure your stay is enjoyable. We won't stay anywhere else when visiting newport!",February 2020,none,none,"Hi ehuntsman,  Thank you for the review on TripAdvisor.com. I'm happy to read that we provided a great value for your stay back in February. The property is a gem of Newport Beach; offering convenient access to local restaurants, bars and attractions. Our staff is one of a kind and we hope to have you back soon.  Please do not hesitate to reach out directly with any future needs.  Best regards, David Arriola General Manager  Holiday Inn Express Newport Beach 949-722-2999 davida@dknhotels.com",none,none,none,none,none,none,197,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great stay,"Had a wonderful time. Very clean room. Comfortable bed. Great breakfast with a large selection of food items. The room was a bit noisy, probably from the close vicinity to housekeeping and the rear door. Only thing I would suggest is a shuttle to take guests to local restaurants and shops.",February 2020,none,none,"Hi Marie A,  Thank you so much for your review from February. We appreciate honest feedback and I happy to see that you were satisfied with your stay. I will definitely provide your recommendation to our corporate team to see if the shuttle service can become a reality one day.   Looking forward to your return, David Arriola General Manager Holiday Inn Express Newport Beach  949-722-2999 davida@dknhotels.com",none,none,none,none,none,none,198,99
14 helpful votes,7 contributions,5.0 of 5 bubbles,Weekend getaway,"I give this Hotel 6 stars! The manager Ethan was amazing he was so helpful and made this surprise getaway for my wife so great she was so happy! The front desk representative Katie was also extremely helpful,  yay made us feel so comfortable that we never wanted to leave and we are now planning on making this trip once a month and make sure to stay here at The Holiday Inn Express Newport Beach! I highly recommend staying here.",February 2020,none,none,"Good afternoon Mhhlm2012,  Thank you so much for the positive feed back, I'm happy to hear that your stay was amazing with us! I'm   hoping we get to see you guys in the near future again with us. Feel free to contact us whenever you guys would like if you end up wanting to book again we will be gladly to help you guys out.  Best regards Katie  Front Desk Agent",none,none,none,none,none,none,199,99
54 helpful votes,77 contributions,4.0 of 5 bubbles,Helpful staff and clean and tidy,"The hotel is well located, quite central, after a long flight the staff made me feel welcome and helpful, nothing was a problem.  Rooms clean, good size, but extra charge for parking, was not expected. Breakfast was basic serve yourself, but fresh and everything you needed.",January 2020,none,none,"Hello Keith,  Thank you for reviewing us on TripAdvisor.com! We are happy to hear our staff was helpful and made you feel at home after a long journey. We take pride in providing top-notch service and a clean product.   We look forward to your return.  Best regards, David Arriola General Manager  949-722-2999 davida@dknhotels.com",none,none,none,none,none,none,200,99
2 helpful votes,1 contribution,4.0 of 5 bubbles,Weekend getaway,Staff was lovely and attentive.  Room comfortable and cozy.   Great location for fun restaurants.  High traffic area but plenty of parking. Really nice breakfast area and great selection of fun breakfast choices for everyone.,January 2020,none,none,"Hello JLK651,  Thank you so much for your review back in January. I'm glad to see you enjoyed your stay with us in Newport Beach. The walkability of our area definitely makes our location ideal for everyone. Please come back soon as we are looking forward to your return.   Wishing you all the best, David Arriola General Manager  Holiday Inn Express Newport Beach  949-722-2999 davida@dknhotels.com",none,none,none,none,none,none,201,99
108 helpful votes,176 contributions,4.0 of 5 bubbles,Economy in Newport Beach,"I recently visited the HI Express NB. I chose this hotel because it was in a good area for restaurants and near to my event.  There are a number of good restaurants within walking distance.   There is a small pool and fitness center that I did not use. I did enjoy the welcome snack and the breakfast, which has healthy options. In typical Newport fashion they charge for parking, but I parked on the street.   The hotel is also near the Balboa Bay Club.  I found the staff helpful and friendly enough. The room was clean and comfortable. I have found most every HI express experience a good one, this was no exception.   This is a good choice for any events in the area.",December 2019,none,none,"Good day Indi237,  Thank you so much for your review back in January. We are very happy to hear you enjoyed your stay and that our property provided all your essential needs during your stay. We hope to have you back soon and thank you for being a loyal IHG member.  Best regards, David Arriola  General Manager Holiday Inn Express Newport Beach  949-722-2999 davida@dknhotels.com",none,none,none,none,none,none,202,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,easy to get to,"nice room,  easy to get to, food was close enough to walk to and not have to drive, and parking was easy. front desk was helpful on finding food and other things. left before breakfast so I couldn't comment on how it was.",January 2020,none,none,"Hi brian2townsend,  Thank you so much for your review in January. We appreciate the kind words and we're glad to see you enjoyed walking around the area and experiencing the local foodie scene. We hope to have you back soon.  Warm regards, David Arriola General Manager Holiday Inn Express Newport Beach  949-722-2999 davida@dknhotels.com",none,none,none,none,none,none,203,99
3 helpful votes,1 contribution,2.0 of 5 bubbles,Don’t stay here if you want a clean hotel,"I was disappointed in my stay, however I should have known since I believed the price too good to be true (last minute booking in Newport Beach). The hotel room was dirty, sticky carpet, grey/brown-ish curtains (obviously meant to be white). I only walked around in my shoes. The room smelled like mildew and the bathroom like a septic tank. I was grossed out and opted to shower at an off site gym. I didn’t request a room change because I couldn’t see the next room being an improvement since the room was so bad. Air conditioner worked well. Lobby was clean and staff was friendly. The hotel room was in need of renovation or a deep cleaning. I wish I would have paid the $250-350 a night to stay somewhere else.",January 2020,none,none,"Thank you for your feedback, we are sorry your room was not up to yours or our expectations for cleanliness,  I do wish you would have brought that to our attention during your stay so we could have shown you that this is not a normal occurrence at our hotel.  I will be sure to walk the property with our Head Housekeeper in the next few days to ensure all of our rooms exceed my expectation of cleanliness.  Thank you for bringing this to our attention.",none,none,none,none,none,none,204,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Holiday In Express Newport Beach,"The staff here is excellent! I always enjoy my stay at this hotel, and the staff is half the reason. It is also a great location within walking distance to many great  restaurants and many have water and sunset views. It is also a 5 minute drive to the beach/boardwalk. I would definitely recommend!",January 2020,none,none,"Thank you for your comments about our team.  We work diligently on creating a Home Away From Home experience for our guests and I am happy to  hear it is paying off.  I agree the location of the hotel is amazing with so many great places to experience.  Next time you are in the area you have to try Mama's, it has amazing views and an excellent menu.  Cheers.",none,none,none,none,none,none,205,99
3 helpful votes,1 contribution,2.0 of 5 bubbles,Mr.,"Room was not vacuumed. Carpet was filthy, wrappers on the ground, the stick from a hotdog on a stick was on the floor. Refrigerator was not plugged in. To park at a hotel and get charged $15 was crazy. I won’t stay here again.",January 2020,none,none,"Thank you for your feedback regarding your recent stay at the Holiday Inn Express Newport Beach.  I am sorry that your stay fell short of expectations.  Not having your room vacuumed with a dirty floor and a refrigerator not plugged in are inconveniences our guests should not have to deal with.  I will be sure to discuss this with our team here to ensure they know the proper procedures on carpet cleanliness and I will be sending our Maintenance Engineer to all the rooms to ensure all of our refrigerators are plugged in.  Again thank you for your comments, my team will certainly learn from them.",none,none,none,none,none,none,206,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Our stay!,"Great hotel and staff was amazing!! My husband wanted to surprise me with roses, candy and sparkling cider. So he called and they made it happen so it was all in the room when we arrived. The breakfast was really good.",January 2020,none,none,"Thank you for your comments in regards to your stay at the Holiday Inn Express Newport Beach.  We are happy the team was able to accommodate your husband's requests for the special occasion.  We pride ourselves on making the hotel a ""Home Away From Home"" and are excited when we get to celebrate special occasions.  So happy you enjoyed our breakfast as well, my favorite are the Cinnamon rolls but for the New Year I have sworn to cut back on eating them.  We hope you choose to stay with us again if you are ever back in the area.",none,none,none,none,none,none,207,99
6 helpful votes,4 contributions,4.0 of 5 bubbles,A good visit,"Great location. Ethan greeted us. He was pleasant and informative. Breakfast: some eggs had a chunk of cheese in it, ( not aesthetically appealing). It was too much cheese. Turkey patties were dry. The room was clean and comfortable.",December 2019,none,none,none,none,none,none,none,none,none,208,99
2 helpful votes,2 contributions,5.0 of 5 bubbles,Newport Christmas Boat Parade,All the staff  is Very friendly!!! Would definitely stay again! Comfy beds and good continental breakfast! Thank you! My kiddos also enjoy jacuzzi.  We came for the Newport Christmas Boat Parade. Love making memories!,December 2019,none,none,We are happy to hear that the Holiday Inn Express was a part of making memories for you and your family.  We look forward to hosting you again in the near future.,none,none,none,none,none,none,209,99
6 helpful votes,42 contributions,5.0 of 5 bubbles,December visit,Very nice and comfortable. Staff courteous and helpful. Breakfast really good with wide variety and kept well stocked. Our beds and pillows were just perfect. Bathrooms clean and well stocked. Good location.,December 2019,none,none,none,none,none,none,none,none,none,210,99
71 helpful votes,154 contributions,4.0 of 5 bubbles,Good value,Good value for your money Nice and clean room Fitness room with all kinds of training equipment Pitty that the pool area was mostly in the shadow You can easily walk to Balboa and the beach A lot of restaurants nearby,October 2019,none,none,none,none,none,none,none,none,none,211,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,1 overnite stay- PERFECT,"very nice hotel.Safe, clean.  Room very clean. Coffee/tea, microwave and fridge in room. Quiet. Breakfact included, was nice. Front desk staff Very nice, friendly and professional. A definite must stay place",December 2019,none,none,"Hi annmarieb842! Thank you very much for your kind words. Our staff and management take pride in knowing that we were able to make your trip to Newport Beach a pleasant experience. Our commitment is to provide each and every guest with our own brand of warm, positive service.  We are happy that you were able to enjoy our facilities and amenities as well, and that they were a great value for you. Please come back and visit us again soon. It will be our pleasure to make your next trip to Newport Beach a memorable one.",none,none,none,none,none,none,212,99
8 helpful votes,3 contributions,4.0 of 5 bubbles,Good value,What you would expect from a holiday inn. I always like the continental breakfast and the room and amenities are comfortable and clean. I would up date the carpeting and decor to make it look less dated. Free parking is a plus and it is conveniently located to many restaurants,November 2019,none,none,"Hi Amawolf! Thank you for your feedback regarding your recent stay with us. We are pleased to hear you enjoyed our breakfast, and found our rooms to be clean and comfortable. We sincerely hope you will stay with us again the next time you are in the area!",none,none,none,none,none,none,213,99
27 helpful votes,15 contributions,4.0 of 5 bubbles,good stay,"It was a good stay. It was just an overnight but very practical with breakfast in the morning. We used the pool to relax. the handicapped room was good, parking close to the door, everything was in order.",November 2019,none,none,"Hi IreneSwitzerland! Thank you very much for your kind words. Our staff and management take pride in knowing that we were able to make your trip to Newport Beach a pleasant experience.  We are happy that you were able to enjoy our facilities and amenities as well, and that they were a great value for you. Please come back and visit us again soon. It will be our pleasure to make your next trip to Newport Beach a memorable one.",none,none,none,none,none,none,214,99
8 helpful votes,8 contributions,5.0 of 5 bubbles,Comfortable,My family enjoyed our comfortable stay at the hotel.  The staff was great from front desk to housekeeping. Breakfast was ok. The location was perfect for our purpose.  Will stay again if we get the chance.,November 2019,none,none,none,none,none,none,none,none,none,215,99
16 helpful votes,11 contributions,5.0 of 5 bubbles,Great Stay,"We really enjoyed staying at this hotel. It’s the most affordable option that’s closest to the Newport Beach boat tours. So if you plan on a booze cruise or anything of the sorts, this hotel provides a great place to stay. Breakfast is included as well.",November 2019,none,none,none,none,none,none,none,none,none,216,99
8 helpful votes,5 contributions,5.0 of 5 bubbles,Amazing service from Rob,Arrived after long haul flight and Rob immediately helped us sort out issues with our hire car and made us so welcome. Gave us a great recommendation for dinner with discount card and we had a fantastic night. Next day went the extra mile to help us locate a lost phone - can't recommend highly enough,November 2019,none,none,"Hi Angela J! Thank you very much for your kind words. Our staff and management take pride in knowing that we were able to make your trip to Newport Beach a pleasant experience. Our commitment is to provide each and every guest with our own brand of warm, positive service. We will be sure to let Rob know that he made you feel welcome, and hope you will stay with us again the next time you are in the area!",none,none,none,none,none,none,217,99
2 helpful votes,2 contributions,4.0 of 5 bubbles,"Affordable, close to everything, and great service!","The room was great (very clean), the price was more affordable than other places that weren’t as nicely appointed / close to restaurants etc, the staff was super helpful and friendly, the Wifi was free and worked great (which was nice because it can be hit and miss at some hotels), the market on the ground floor being open 24/7 and being very affordable was also a huge perk (because many hotels in the area have gift shops that charge a small ransom for everything), the pool area was clean and private (not visible from the road), oh and they gave complimentary travel items like toothpaste if you forgot to pack them (which we did).   I would say overall it was a solid 4 star experience.  To get this from a 4-star closer to a 5-star the bathroom would’ve needed a stronger cleaning",November 2019,none,none,none,none,none,none,none,none,none,218,99
5 helpful votes,2 contributions,5.0 of 5 bubbles,Great staff! Amazing service!,"We LOVE this hotel and will be staying here for all future Newport/Cali trips! First of all, the front desk staff was wonderful! Maria was there in mornings the few days we were there and always so friendly and would talk to us and help us with everything we needed! Really like her a lot. The gentlemen during evening was fantastic too! I forget his name but he worked the nights Nov 10th and 11th and was so great!  And the BEST part was the breakfast! Everything was amazing and SO VERY clean! Fabia was so great! Everyday she greeted us and helped the kids with whatever they needed. The food was delicious and very fresh! So many choices. And just want to reiterate how clean and nice everything was. And that is because of Fabia!! We were so impressed with all the staff during our",November 2019,none,none,none,none,none,none,none,none,none,219,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,How a Hoilday Inn Express should be,"Friendly staff, great breakfast buffet, rooms clean comfortable and modern. Only wish I did not have to pay $15 for parking per night. Great location on PCH. Easy to get to Balboa or rest of Newport Beach",November 2019,none,none,"Hi MTWayne! Thank you for your kind feedback regarding your recent stay with us. We are happy to hear you enjoyed our breakfast and found our rooms to be clean and comfortable. It is something our staff takes great pride in, so we value your feedback. We hope you will visit us again the next time you are in the area!",none,none,none,none,none,none,220,99
4 helpful votes,3 contributions,5.0 of 5 bubbles,Good location and pleasant staff,"I was at this hotel for a couple of days. It is a great location, and I found the staff to be very friendly. They were in the process of some upgrades, including new locks, but it was handled professionally and did not cause a disruption. I also like the hot tub.",November 2019,none,none,"Hi 643ritchied! Thank you so much for your review of our hotel. I am pleased to hear you enjoyed your stay with us, and that our staff was able to make your stay a great one! It's something our staff takes great pride in, so we value your feedback. We hope you will visit us again.",none,none,none,none,none,none,221,99
40 helpful votes,30 contributions,4.0 of 5 bubbles,Pleasant people and comfortable rooms.,"This hotel is great for what it is.  Simple room with a nice bed.  You get a fridge and microwave, plus tea and coffee.  Easy parking but at a $15 charge.  Good location too.  It is not beautiful but quite comfortable.  Very good breakfast at no extra charge.  I have no complaints at all.  No balconies or views but just fine for sleeping.  Small pool and hot tub.  All in all, pretty darn good for the price in Newport Beach.  There are nicer places to stay for a few dollars more but several miles away.  Location is good.",November 2019,none,none,none,none,none,none,none,none,none,222,99
4 helpful votes,8 contributions,2.0 of 5 bubbles,"Mr Chong Phang, Kong",I’m disappointed that the hotel charged me 3 days of parking charges at USD15/day without asking me whether I drove. I’ve incurred USD45 due to this. The stay is otherwise quite pleasant and the room is spacious.,October 2019,none,none,"Hello chongphangkong,  Thank you for your stay and for taking the time to leave us feedback. I am sorry that concerns with billing made your overall experience less than ideal. I have alerted the hotel management regarding your comments to ensure accuracy in billing. I trust the hotel's capacity to look into this. Please contact the hotel directly if you have additional concerns at 1 949 7222999  or email frontdesk2300@gmail.com.  I hope you choose us again!  Best regards,  Clayton G. Case Manager IHGService",none,none,none,none,none,none,223,99
86 helpful votes,78 contributions,4.0 of 5 bubbles,Great hotel!,"We stayed three nights and thoroughly enjoyed our visit.  Room was excellent, easy parking and walking distance to restaurants. Breakfast was very good, lots of options which were kept replenished.  The location is on Highway 1 but there was no noise issues for us.  Will happily return on next visit to Newport Beach.",October 2019,none,none,none,none,none,none,none,none,none,224,99
9 helpful votes,3 contributions,5.0 of 5 bubbles,Holiday Inn Express,"A very nice hotel, very clean and comfortable. The little room was very nice, beds were comfortable and the pillows were amazing. Best sleep in awhile. The pool and jacuzzi were a plus, very nice and relaxing area.  Personal were very helpful and friendly.  Will definitely be back.",October 2019,none,none,none,none,none,none,none,none,none,225,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Ceo,"Great clean and fresh hotel with incredible staff. Well-located and great to bike and walk to the harbor and around town. Great breakfast!!! Cute pool and quiet location for sleeping!! Located near Fashion Island, ocean and other top attractions such as Lido.",October 2019,none,none,none,none,none,none,none,none,none,226,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Marie is awesome!,Marie did a fantastic job with helping out our soccer club. She was very kind and understanding with all of our girls. Marie was always there to help us and make our trip as smooth as possible. Marie was fantastic and a very good worker!,October 2019,none,none,none,none,none,none,none,none,none,227,99
12 helpful votes,7 contributions,5.0 of 5 bubbles,Much More than a Free Breakfast,We have traveled every state in the US always staying at Holiday Inn Express when possible. We were delightfully surprised with the meticulous and well-stocked breakfast area. Possibly one of the best! Beyond that and more importantly we were warmly greeted by Fabiola each morning at breakfast.  Her smile and greeting started the day most beautifully. Her attention to detail was impeccable. Such a delight! She made our stay most enjoyable.,October 2019,none,none,none,none,none,none,none,none,none,228,99
9 helpful votes,10 contributions,4.0 of 5 bubbles,I'll do it again!,"Considering the price tag you pay in New Port Beach, it was a good place to stay. The pool was broken but got a timely update about it. Breakfast was not bad at all. Good verity of different options with fresh fruits. The room was a bit small but you probably won't go there to stay in the room.",October 2019,none,none,none,none,none,none,none,none,none,229,99
11 helpful votes,3 contributions,1.0 of 5 bubbles,Not a hotel I would recommend,"Damp smell in the room. Dirty curtains on the windows. Paper plates, plastic knives & forks for use at breakfast. Asked for sheets to be changed and was ignored. I would not use this hotel again, plenty of nice hotel in the area.",September 2019,none,none,"Hello Voyager224981  Thanks for sharing feedback, it's great to hear from one of our guests. I am sorry to hear that we fell below your expectations for our level of cleanliness and service. Our team has been looped of your review and I'm confident this will be improved to deliver complete guest satisfaction. Comments such as yours are important and relayed to the team to help point out areas that need additional attention.   In line with this, do know that an e-mail was sent to further reach out to you. Despite the setbacks mentioned on your review, I hope you find your way back to us should your travels bring you again to the area for a chance to make your stay better than the last.  Best,  Ronald R. Case Manager IHGService",none,none,none,none,none,none,230,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Maria was extremely helpful!,The hotel was extremely clean. Maria at the front desk went above and beyond and its much appreciated. :) . I will tell all my friends to stay here.   I had an issue with my key access and Maria made such to solve it quickly. She was kind and upbeat.,September 2019,none,none,none,none,none,none,none,none,none,231,99
2 helpful votes,1 contribution,3.0 of 5 bubbles,Decent hotel but bad service,They sent me a text before check-in asking if I needed to request anything. I texted back to request my room on 2nd floor but I was given to a room on the 1st floor without an explanation or an apology. I was in a rush to for a dinner reservation so I didn't have time to complain. The receptionist also promised to send me an email to confirm signing up for Ihg member but he never did. It means he never signed me up.,September 2019,none,none,"Hi MeganT2206. Thank you for bringing this to our attention. We apologize for the inconveniences you faced during your stay, as that is not up to our normal standards. We will share your feedback with our staff and make the necessary changes. We hope you choose to stay with us again, so we can show you our true level of service.",none,none,none,none,none,none,232,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Jon's triathlon trip,Great room.  Very quiet.  Helpful staff!  My wife likes a quiet clean room and this Holiday Inn checked all rue boxes.  We highly recommend it and encourage you to book early as this place is in the heart of New Port Beaxh.,September 2019,none,none,none,none,none,none,none,none,none,233,99
2 helpful votes,3 contributions,5.0 of 5 bubbles,Best stay,"Had the best stay here, great staff & great breakfast too , lots of great places to eat too, try the restaurant next door, there food was super good, there pool her is nice , it just opened today, if it was hot when I first got here I would have gone in 🏊‍♀️ 🥳",September 2019,none,none,"Hi Christopher C! Thank you so much for your review of our hotel. I am pleased to hear you enjoyed your stay with us. It's something our staff takes great pride in, so we value your feedback. We hope you will visit us again.",none,none,none,none,none,none,234,99
359 helpful votes,548 contributions,4.0 of 5 bubbles,"Parking Fee Annoying, Otherwise Good","Visited 3 nights, assigned room 250 (top floor of 2 floor hotel). Most rooms face parking lots except for front of hotel which faces busy PCH highway. We liked being toward the back of the hotel, using the rear door entrance and rear elevator.  Paulette worked really hard to keep the complimentary breakfast area clean and fully stocked. Housekeeping staff also were very friendly, saying hello every time we walked by. (Front desk staff, no so much.)   Property had been refreshed fairly recently and it showed. Towels were fluffy, pillows fresh with both hard and soft choices, beds firm, lights and recharge stations plentiful. Decor had cheery, bright beach theme in rooms.  The pool and hot tub were clean, with plenty of pool towels available, but the hot tub was about the same",September 2019,none,none,none,none,none,none,none,none,none,235,99
11 helpful votes,3 contributions,5.0 of 5 bubbles,Vacation,Very impressed with staff and facility.  Enjoyed stay very much.  Walking distance to some very good restaurants and marina. Rooms were spacious and beds were comfy.  Breakfast was quite good and different every morning.,September 2019,none,none,"Hi kpanimdim1! Thank you very much for your kind words. Our staff and management take pride in knowing that we were able to make your trip to Newport Beach a pleasant experience. Our commitment is to provide each and every guest with our own brand of warm, positive service.  We are happy that you were able to enjoy our facilities and amenities as well, and that they were a great value for you. Please come back and visit us again soon. It will be our pleasure to make your next trip to Newport Beach a memorable one.",none,none,none,none,none,none,236,99
3 helpful votes,2 contributions,3.0 of 5 bubbles,Nice place but mold around tub fixture,Nice location and accommodations but the fixtures around the tub have a dark mold as does some of the tile. Also a few black hairs in the tub from previous person staying there...my hair color is not black. Kinda gross.,September 2019,none,none,Hi Travelerforatrip! Thank you for your feedback regarding your recent visit at our hotel and please accept our sincerest apologies for the disturbance you have experienced during your stay due to the room conditions.  Rest assured that these issues will be looked into. We value your comments and welcome the opportunity to serve you again.,none,none,none,none,none,none,237,99
17 helpful votes,8 contributions,1.0 of 5 bubbles,Not what you're looking for!,"Really disappointed in this Holiday Express property! Found staff to be difficult, rude at times and not at all customer friendly. Cannot reccomend a stay here in the least. Find another hotel and be happy!",September 2019,none,none,Hi Camper764522. Thank you for letting us know of the quality of your experience at our hotel. Please accept our apologies for not delivering on our promise to exceed your expectations. We will take your comments to improve the quality of our rooms and facilities.,none,none,none,none,none,none,238,99
82 helpful votes,235 contributions,5.0 of 5 bubbles,Wonderful Stay,"This is a terrific hotel.  It's proximity to Newport Beach, Balboa Pier & Beach, and all the nearby action was exceptional.  The place is clean and well cared for.  The staff is friendly, helpful and on top of everything.  Highly recommended, and I will definitely return when the opportunity presents itself.  .",September 2019,none,none,none,none,none,none,none,none,none,239,99
3 helpful votes,3 contributions,5.0 of 5 bubbles,Clean and comfortable.,"The room was spacious, clean and the bed was comfortable. We stayed for one night, check in was quick and simple. The hotel is located centrally to explore the OC. Should we return to the area I would look to book this hotel again.",August 2019,none,none,"Hi nt307! Thank you for your kind words regarding your recent stay with us. I am so happy to hear you found our rooms to be spacious and comfortable, and that our team was able to make your stay a great one. We sincerely hope you will visit us again the next time you are in the area!",none,none,none,none,none,none,240,99
2 helpful votes,1 contribution,4.0 of 5 bubbles,Great Hotel,Hotel was good. Excellent breakfast ever morning.  The front desk staff (all) were very pleasant and helpful.  This is a good hotel for a vacation.  Only issue is internet is slow to non existent.  I would recommend this hotel,September 2019,none,none,"Hi Stephen C! Thank you for your review regarding your recent stay with us. We are happy to hear you enjoyed our breakfast, and that our staff was able to make your stay a great one. We sincerely apologize for the inconvenience you experienced regarding the internet. We hope you will stay with us again the next time you are in the area!",none,none,none,none,none,none,241,99
3 helpful votes,1 contribution,4.0 of 5 bubbles,Great place to stay!,"This Holiday Inn Express is conveniently located on the Pacific Coast Highway in Newport Beach. We visited Laguna Beach, Corona Del Mar and Costa Mesa while in Newport Beach. All destinations were a short drive from the hotel. The complimentary breakfast was a great way to start the day. Front desk personnel, as well as all other staff were helpful and courteous. Our room was spacious and clean. We stayed for 5 nights and would definitely choose this hotel again.",August 2019,none,none,none,none,none,none,none,none,none,242,99
2 helpful votes,1 contribution,4.0 of 5 bubbles,Great weekend,We had a two bedroom lock out which was great for 2 couples traveling together.  The rooms had great views of the ocean and it was great getting easy access to the beach.  We had a couple of issues with the room 1) the room reeked of fish.  2) the ice maker did not work.  Housekeeping was brought in immediately to clean and air deodorizer was used but it continued to smell throughout our visit. it took maintenance 2 visits to finally fix our ice maker.  Staff was very helpful and did their best to fix our problems,August 2019,none,none,none,none,none,none,none,none,none,243,99
2 helpful votes,1 contribution,4.0 of 5 bubbles,Nice hotel,"Clean and updated hotel with spacious room and friendly staff. Easy access parking and ok, but small gym. Good location, close to beaches and centre of Newport Beach. We really enjoyed the complimentary breakfast.",August 2019,none,none,none,none,none,none,none,none,none,244,99
2 helpful votes,3 contributions,5.0 of 5 bubbles,Highly recommend!!,We were looking for a place close to Laguna Beach as we were attending Pageant of the Masters. This was a great location on the PCH. As soon as we drive into the property I felt excited. The entry area was very pleasant and welcoming. The staff was very accommodating! Our room was pleasant and comfortable. We had a room facing the PCH and could see the water from our room.  The Breakfast Buffet was pleasant and tasty. FABIOLA did a great job keeping everything filled and clean and with a smile. Special thanks to front desk attendant MARIE. She met our every request and need with a pleasant demeanor and a smile. Thanks everyone for a great stay.,August 2019,none,none,none,none,none,none,none,none,none,245,99
59 helpful votes,139 contributions,5.0 of 5 bubbles,Business Trip,Stayed here for 3 nights while on a business trip.  Standard HIE express amenities with a great location.  Short walking distance to good restaurants.  Staff was very great too. Would def stay here again.,August 2019,none,none,none,none,none,none,none,none,none,246,99
13 helpful votes,7 contributions,5.0 of 5 bubbles,Great hotel and location,"This is one of the cleanest and nicest hotels I've stayed at, the location is fabulous. There's a trolley of the weekend to get to the beach, restaurants within walking distance. Marre at the front desk was extremely helpful and courteous with great knowledge of the area. It was a pleasure to a meet her. Highly recommend the Newport fun electric boat cruise",August 2019,none,none,none,none,none,none,none,none,none,247,99
4 helpful votes,2 contributions,4.0 of 5 bubbles,Great comfy resting spot,"Convenient location for our trip, very comfy rooms, friendly staff and yummy breakfast. The kids loved the pancake machine! Also good to have a shop on site. We will visit again when we come by Newport Beach next time!",August 2019,none,none,none,none,none,none,none,none,none,248,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,"Great location, excellent service","We were with two guys from The Netherlands about two months ago. Great location and hotel. Easy parking and access to beach boulevard. Also, Lindsay was so helpful and friendly. We might be back in december, hope she'll be there!",June 2019,none,none,none,none,none,none,none,none,none,249,99
4 helpful votes,2 contributions,5.0 of 5 bubbles,Excellent Stay At A Beautiful Location !,Marie and Rob at the front desk are the Best !! They made our stay and trip very special and gave us special attention. We can't wait for our next trip to Newport Beach Ca and the Holiday Inn Express 2300 W Coast Highway.,July 2019,none,none,none,none,none,none,none,none,none,250,99
3 helpful votes,1 contribution,5.0 of 5 bubbles,"Refurbished rooms, extremely helpful and competent staff","I have stayed with my family at this hotel a dozen times in the past 4 months while visiting a nearby hospital.  ALL personnel were attentive and considerate.  Lynsey, Kenzie and Marie at the front desk were remarkable and notable for their responsiveness to requests.  Favy and Miriam kept the breakfast area running smoothly.  Gaby in housekeeping had our towels and sheets replaced promptly including requests for additional linens needed after surgery.    A minor problem with the in-room refrigerator was resolved at ""lightening"" speed and ample toiletries forgotten at home were given to us ""on the spot."" A truly extraordinary staff in a wonderful location in the center of Newport near beach and restaurants.  May very well be the best Holday Inn Express in North America.",July 2019,none,none,none,none,none,none,none,none,none,251,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Family Vacation,Our family really enjoyed our stay! We will definitely come again and recommend this hotel to family and friends. Everything was clean and the staff was very accommodating to all of our needs. Thank you Marie for being so friendly!,July 2019,none,none,none,none,none,none,none,none,none,252,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Mr.,"The hotel is not unlike any other Holiday Inn Express I’ve ever stayed at, and let me tell you, I’ve stayed at many.  Lynsey at the front desk is what sets this hotel apart from the rest.  She absolutely made my stay with her attitude, her ability to know the colors of the 164 color crayon box kept in the desk, as well as her restaurant recommendations.  On top of that, I did not believe that IHG used real eggs for breakfast.  She corrected me and said that the excellent brand standard would never allow for anything but actual eggs, never powdered.  When I demanded to see the fridge for proof she upheld the clear safety standards and refused my access to the fridge.  Top notch all the way around.  A good egg you might say.  In all seriousness, Lynsey and her wonderful attitude",July 2019,none,none,none,none,none,none,none,none,none,253,99
