Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,1 contribution,5.0 of 5 bubbles,Best hotel ever!,"We were in Irvine last year and stayed at another hotel.  I remember the AC Hotel in Irvine catching my eye.  I decided to book with the AC Hotell this year.  I love this hotel!! The modern design is very appealing.  The beds were super comfortable.  It is located in such a nice area near great restaurants.  The best part is the people.  We thoroughly enjoyed the folks at the desk, especially Jericho, Jeremy and Benjamin.  There were others that were fantastic too - I just didn't get their names.  They were so incredibly personable and genuine!  We loved the valets too - in particular Andrew.  I highly recommend this fantastic hotel.  Also, the prices were very reasonable.",June 2019,none,none,"Iamahick61,  Thank you so much for all your kind words in this five bubble review. We are so glad that the entire team was able to impact your stay in so many different ways. It is feedback like this that keeps us going in the industry and we truly appreciate it. We look forward to your next and we hope to continue to earn your business with us and the AC Brand.  ¡Salud!  Drew",none,none,none,none,none,none,272,154
4 helpful votes,2 contributions,5.0 of 5 bubbles,Perfect location,"The AC was the perfect pick for me and my daughter during her college visit. We enjoyed the entire hotel! Everything from the location, the staff, and the cleanliness. The receptionist Miss Jessica was our UCI personal guide. She was so helpful with information about the best places to visit on campus along with options to have dinner which turned out excellent! Thank you AC hotel you were all so awesome!",June 2019,none,none,"KellyBr92,  Thank you for choosing our location for all your travel needs. We hope the college visit went well and you found a new favorite place to stay in Orange County. We will be sure to share your kind words with Jessy!  ¡Salud!  Drew",none,none,none,none,none,none,273,154
3 helpful votes,1 contribution,5.0 of 5 bubbles,Excellent Visit,"I stayed at this location for a business trip and was happy to find a clean easy going and comfortable place, Andrew( the valet) was very friendly and helpful with directions. And the front desk Jericho and jessie were both very accommodating and friendly. If I'm in the area this will be my first choice for stay.",June 2019,none,none,"Lenichol,  Thank you for recognizing our commitment to superior service and our passion for hospitality. We are excited to share this review with the rest of our team and continue to spread the word about the AC Brand. We look forward to your next visit!  ¡Salud!  Drew",none,none,none,none,none,none,274,154
2 helpful votes,1 contribution,5.0 of 5 bubbles,best place to sty in irvine,"from the time we checked in with lovely Houman, I felt like a best in the world's best place to stay! they were so kind to us and the room was quiet, large and clean. Houman was so kind to my children and helped us find a good restaurant. he breakfast is superb and a real treat with quiche, fruit and assorted cheeses, juice and meats. so lovely.",June 2019,none,none,"traveler-sister,  We are delighted to hear that Houman and the rest of the team were able to create a memorable experience for you and your family. Thank you for sharing your experience and helping us spread the word of Marriott's fastest growing brand.  ¡Salud!  Drew",none,none,none,none,none,none,275,154
2 helpful votes,1 contribution,5.0 of 5 bubbles,Ideal Business Location and Service,"I stay at this location 3 days a week every week of the month. It has a fantastic location close to John Wayne Airport, LA Fitness right next door and multiple restaurants within walking distance  from high-end steakhouses to local fish tacos. The staff is great, kind and considerate taking all of my special request into consideration during every visit. One of the very best is Que- Huong Do. She exemplifies the definition of great customer service always going above and beyond.",June 2019,none,none,"Brett S,  We thank you for your continued support of our hotel. It is regulars like yourself that fuel our passion for hospitality and willingness to serve. We hope to continuously earn your business week in and week out. We will be sure to celebrate this review with Que. Thanks again!  ¡Salud!  Drew",none,none,none,none,none,none,276,154
120 helpful votes,377 contributions,5.0 of 5 bubbles,Nice new hotel with simple breakfast paid options,Stayed for a single night while visiting UC Irvine. Had a comfortable stay in this new hotel. Breakfast is not free but the chef did a great job with the egg sandwich over and above the buffet items.  The internet speed in the room was fine but the TV response times weren't as good. No Chromecast capabilities. Plenty of parking with valet also available though I didn't use any. Reasonable sized gym with decent equipment.,May 2019,none,none,"agaurav,  Thank you for your review! We are so glad you got to enjoy our European breakfast specially crafted by Chef Jeremy. I find that new guests are pleasantly surprised when they experience something other than the typical continental breakfast. We hope we were able to successfully bring you over to team AC for your future stays with Marriott. Thank you again for sharing your guest experience.  ¡Salud!  Drew",none,none,none,none,none,none,277,154
2 helpful votes,1 contribution,5.0 of 5 bubbles,Valet,"Brett (I think was his name) down at valet is amazing! Truely everyone at valet is amazing! Such a perfect experience, can’t stress how great everyone in the valet department is! So friendly and accommodating.",June 2019,none,none,"Kkmckinn,  Thank you for your five bubble Trip Advisor review. We are thrilled to hear that our valet team made such a memorable impression during your stay. Not only do we want to provide a convenient option for our guests, but we want to try and WOW them with our superior customer service. I will be sure to share this review with Brett & the rest of the team. Thank you again for the kind review.  ¡Salud!  Drew",none,none,none,none,none,none,278,154
6 helpful votes,3 contributions,5.0 of 5 bubbles,"Great place,,,Great people","I stay at the AC Hotel almost every week.  The hotel is comfortable, clean and very efficient.  It is a great place to stay. The staff is excellent.  Que, Sarah, Jericho and Houman at the front desk are terrific ambassadors for the property.  They are always helpful and professional.  Luis and Jeannette at the bar are welcoming and friendly.  It really makes staying here like a home away from home.",June 2019,none,none,"Marv T,  Thank you for this awesome review! I am so proud that all these team members have been able to connect with you on a consistent basis. It is truly a pleasure to have earned your business and we look forward to your next stay.  ¡Salud!  Drew",none,none,none,none,none,none,279,154
24 helpful votes,11 contributions,5.0 of 5 bubbles,One of my faves in OC,"Definitely my favorite OC hotel. Solid location, and since they were willing to comp parking, I'm a big fan. My only complaint was the lack of free parking, but since I spend about 60 days per year with Marriott they were okay about it. Definitely more of a mid-range property, but only slightly below a Westin. Pool was oddly small, but gym was excellent.  The wifi on the third floor was not working 100%, as Verizon iPhones (X) were unable to connect.",June 2019,none,none,"adammV6173YB,  Thank you for your review. We are honored to be your favorite hotel in Orange County! We hope this means you will be coming back to the property more frequently. We will be sure to clear up any connectivity issues you had with the wifi to ensure that your next stay remains flawless.  ¡Salud!  Drew",none,none,none,none,none,none,280,154
4 helpful votes,2 contributions,5.0 of 5 bubbles,Outstanding service team - especially from Houman at the front dest,"The hotel is in the perfect location with many restaurants in the area and easy access to Irvine and Newport Beach.  The rooms are spacious and clean.  Best of all, the staff is outstanding with one in particular, Houman at the front desk.  From check-in through check-out Houman was attentive and made us feel at home.  Definitely coming back!",June 2019,none,none,"Ameen K,  Thank you for taking the time to share such kind words about your visit to our property. All the things you mentioned are major points of emphasis at our hotel and we are glad that we consistently delivered. We will be sure to celebrate this review with our entire team and of course Houman as well. Until next time!  ¡Salud!  Drew",none,none,none,none,none,none,281,154
28 helpful votes,22 contributions,5.0 of 5 bubbles,Best AC HOTEL,"I love this brand, and they are all very well designed. What makes this property the best is the staff. The front desk team is super friendly, helpful and personal. They do everything to make your stay extremely pleasant. The bar is a must. The bartenders have created a cocktail menu of amazing drinks with beautiful presentation. In my book, the AC has the best bar in Irvine. Thank you AC team to for the great service and always making me feel welcomed in my visits to SNA",June 2019,none,none,"jlmlka,  Thank you for your generous words & five bubble review! We are so happy that you enjoyed your experience here and took advantage of all the great things we have to offer. The AC Lounge is a must visit when staying here to enjoy hand crafted cocktails and a personalized level of service. We thank you again and look forward to the next time you come to visit.  ¡Salud!  Drew",none,none,none,none,none,none,282,154
69 helpful votes,94 contributions,4.0 of 5 bubbles,Nice hotel,"The hotel is modern and attractive -- but perhaps a bit over-hyped for what it is.  Rooms are good, not exceptional.  Valet parking is exorbitant!  Breakfast buffet is very nice, but $16.99.  The Marriott Platinum benefit is only $10, so won't nearly provide breakfast.  Near shopping and dining.  I'll probably make a different choice next time I'm in the area.",May 2019,none,none,"pqflyer,  Thank you for your review from your recent stay at the AC Hotel Irvine. We appreciate your support of the Marriott brand and hope you will continue to locate Marriott hotels in the area that best fit your travel needs.    Thank you again for your valued feedback.    ¡Salud!    Drew",none,none,none,none,none,none,283,154
13 helpful votes,10 contributions,5.0 of 5 bubbles,You Won't be Disappointed!,"I can't say enough about how nice this place is. It's like going back in time when people actually cared about customer service. ALL of the staff is warm & welcoming and very friendly. 2 standouts are Houman (front desk) and Luis (bartender). The lobby and rooms are a very simple, elegant design. The small plates and drinks were excellent. If you choose to stay here, you will not be disappointed!",May 2019,none,none,"Joe O,  Thank you so much for recognizing our commitment to superior service. It is always our goal to remove the friction from the everyday life and create a truly memorable experience. We will be sure to celebrate this review with Houman and Luis!  ¡Salud!  Drew",none,none,none,none,none,none,284,154
27 helpful votes,12 contributions,5.0 of 5 bubbles,Best In Class!,"This was my 3rd stay at an AC Marriot Hotel, And by far the best stay.  The staff makes you feel you are at a 5-star hotel.  Clean, clean clean, the room, the linen the Bathroom.  It’s just off the main roads, but has everything you might need within walking distance.  Lots of restaurants & shopping nearby. Very fair pricing!",May 2019,none,none,"naj212,  Thank you for your five bubble review! We appreciate you highlighting some the keys things we aim for with every guest stay. Our friendly staff, and thorough styling team make sure everything with the guest experience is spot on. Thank you again for visiting us on multiple occasion and we look forward to the next time!  ¡Salud!  Drew",none,none,none,none,none,none,285,154
4 helpful votes,3 contributions,5.0 of 5 bubbles,The Smith Family GREAT Weekend Getaway,"This was the Family's first outing in about a year and the past year had quite a few ups and downs (life changing events).  The Hotel is located in the heart of the City of Irvine and the Hotel stands out!  Upon checking in, Houman (Who-Man) at the Front desk was VERY knowledgeable and Friendly!  He explained everything in detail and made our Family's arrival VERY pleasant.  Two thumps up for the location, appearance, cleanness, hospitality, modernization and the ENTIRE Staff; especially Houman (Who-Man).  On behalf of my Family and I; THANK YOU for making our outing a welcome relief!   HLS",May 2019,none,none,"HLS,  We are pleased to hear that our hotel was able to create a positive and memorable experience for you and your family. Thank you for sharing your feedback about our hotel team members and all the great perks of staying at the AC Hotel. We look forward to seeing you guys for the next family getaway!  ¡Salud!  Drew",none,none,none,none,none,none,286,154
6 helpful votes,3 contributions,5.0 of 5 bubbles,"Great Staff, Great Location, New Hotel","It a great hotel, and great location. The staff were very nice, especially Jessy & Houman at the front desk were very helpful! They were very personable and very helpful. In addition, this hotel is less than 2 years old!",April 2019,none,none,"cpk1969,  Thank you for your kind words on Trip Advisor! Jessy & Houman are two of many superstars here at our hotel and I know they will appreciate the mention. We hope you can help spread the word about our property and we look forward to your next visit.  ¡Salud!  Drew",none,none,none,none,none,none,287,154
13 helpful votes,11 contributions,5.0 of 5 bubbles,Everything was Perfect,"An enormous thank you to Jericho for handling this reservation and making sure it was a memorable one! My nephew and his girlfriend were visiting us for four days. He made a plan to surprise the love of his life to marry him at the end of their trip. Jericho looked into making it a WOW moment, from flowers, chocolate and location of their room to breakfast brunch. The AC Hotel is a beautiful property with the nicest staff from valet, front desk, housekeeping to restaurant service, all amazing.   Jericho you made this one night stay into a night that they will always remember...and if your wondering she did say “YES!” Again many thanks!",April 2019,none,none,Thank you for sharing your experience and choosing to stay at the AC Hotel. We are happy be apart of this special moment and will be sure to celebrate your shout out with Jericho. We wish you nothing but the best!  ¡Salud!  Drew,none,none,none,none,none,none,288,154
6 helpful votes,24 contributions,5.0 of 5 bubbles,Great People and Hotel,"Big shout out to the management and their rockstar team of front desk, culinary, bar, and room staff 💯🙌🏽! I've stayed here for 6 months (weekly trips to client site as I'm a consultant, Ambassador Lifetime guest 🏆)  Key peeps that make my stay great (names stick with me, not sure why AC doesn't require name plates 🤔🤷🏽‍♂️)  Valet 🚖 - Matt (silent, watch the dimples ladies, and don't forget to tip 😉)  Front desk 🤩- Benjamin (not just a pretty face ;-), Jason (NYC 'in da house'), Jericho, (strictly business/tech genius) Quay (great person, aweome baker 'thx for cookies'), Jessie (super smart and great personality) and Houman (aka 'mangement material'b#privatejoke sharp dresser... I've got to learn those tie knots :-)  Bar 🍹- Lui (best I've seen, ask about his IG) and",April 2019,none,none,"dkbutler1,  Thank you so much for your kind words about our entire team. It is a pleasure to have you at our hotel and an honor to continually earn your business. As someone who travels frequently for work, I am proud that the AC brand and culture has been able to make an impact and create memorable experiences for you. We will be sure to celebrate this review as a team and look forward to your next visit.  ¡Salud!  Drew",none,none,none,none,none,none,289,154
6 helpful votes,6 contributions,1.0 of 5 bubbles,Worst hotel in Irvine,I would never stay here again. The hotel is not easy to find and parking is not easy to find. Both of those are understatements. If I could have located the entrance to the hotel I could’ve used valet but of course the hotel is difficult to find. There is a high pitched noise coming from the electrical outlets in the room. And it’s in EVERY room. Every room. The engineer said they know it’s a problem but to put pillows in front of the outlets. What in the world???,April 2019,none,none,"jenrose23_2018,  I would like to sincerely apologize for the experience you had at our property. I would love the opportunity to speak to you in further detail regarding this issues so we can properly address it with our team. Please reach me at my direct line 949-471-8717 or via email at drew.russell@achotelirvine.com.  ¡Salud!  Drew Russell Front Office Manager AC Hotel Irvine",none,none,none,none,none,none,290,154
1 helpful vote,1 contribution,5.0 of 5 bubbles,Superior property and staff,"I know this is a fairly new brand, but every opportunity I get, I choose the AC collection and this time did not disappoint.  I was in town for my son's wedding, so there was a lot of in and out of the hotel for different activities.  The staff at the front desk was welcoming and helpful, the valet was extra considerate and the breakfast room was just like eating in a European cafe.  Que and Ben on the day of check-out were extra helpful when I was in a business bind.  Que went the extra step to make sure everything was handled for me.  Will definitely recommend this location and brand.",March 2019,none,none,We are honored to receive a perfect review in regards to you most recent stay with us.  We thank you for the kind words and look forward to your next visit with us.  Boris Banda General Manager,none,none,none,none,none,none,291,154
5 helpful votes,25 contributions,4.0 of 5 bubbles,"Nice, new, centrally located","This is a new modern styled hotel targeted at a millennial traveler (I’m more of A GenX myself). The finishes and technology were nice and the bed was comfortable enough. The solid surface floors in the room were nice, especially if you are suspect of what’s in hotel room carpets. The Lobby was spacious and the bar eating area also looked inviting. I was on a business trip with colleagues, and we got in late and left early so we didn’t eat or drink while we were there. The staff was friendly and helpful. For what it is, this was very r adorably priced. I would definitely stay here again when in the area.",October 2018,none,none,"CameronJ460,  We appreciate you coming to experience the AC Brand and taking the time to point out some of the key features that separate us from the other hotels in the area. We will be counting down to your next visit with us and hope to impress even more. Thanks again!  ¡Salud!  Drew",none,none,none,none,none,none,292,154
none,4 contributions,5.0 of 5 bubbles,Another GREAT stay!  Love this hotel!,"My husband and I stayed over the weekend (Friday-Sunday) and had another GREAT stay at the AC!  This is our third time staying at this property; we continue to book this hotel when we come through the area as we like the location, great hospitality from the hotel staff, modern/clean lobby & rooms and we really like the breakfast on property. In terms of location, we find it easy to get down to Laguna Beach and Newport Beach. There are a number of restaurants within walking distance of the hotel - we particularly like Lemonade across the street which has several good fresh healthy menu options and is a nice quick bite. The breakfast buffet offered on property is delicious; they offer fresh fruit, yogurt, boiled eggs, assorted breads/pastries, cheeses, delicious quiches and your",March 2019,none,none,"LBerntravels,  Thank you for your kind words and honest review of our hotel! We are thrilled to hear about all the things you enjoyed during your stay. The can't beat location, exciting breakfast options, and friendly staff is what we pride ourselves on and we will be sure to celebrate your review with Houman and the rest of the team. We look forward to your next visit.  ¡Salud!  Drew",none,none,none,none,none,none,293,154
223 helpful votes,362 contributions,1.0 of 5 bubbles,Unimpressed,"I am completely unimpressed by this hotel. I admit this was my first stay in an AC hotel but it will also be my last. Check in was swift and friendly but arrival in the room didn’t meet my expectations, not only was it stark with slightly depressing decor, most importantly the room hadn’t been cleaned properly, dust all over the floor, marks in the bathroom and worse of all a stained bed cover. I returned to the front desk and they promptly changed the room which was identical but at least clean.   Breakfast was as disappointing as the room, expensive and a small choice of items both hot and cold. The hot choices were eventually served and served cold! Nobody even had the courtesy to check if the breakfast was satisfactory.   Check out was no better, the clerk not asking how the",March 2019,none,none,"shrop,  Thank you for visiting our hotel; I am glad you had a friendly and pleasant check-in experience with our front desk team. I would like to sincerely apologize that your room & breakfast was not up to standard during your stay. This is not something that frequently occurs at our hotel and will be addressed with hotel leadership. We apologize for any friction this might have caused and hope you will consider giving our property another opportunity when your travels bring you back to the Irvine area.  ¡Salud!  Drew",none,none,none,none,none,none,294,154
104 helpful votes,196 contributions,5.0 of 5 bubbles,Very Nice for What it is,"The hotel is new, clean and well located.  The AC brand is not my exact cup of tea, but it’s ok.  The rooms are good for a single traveler or an immodest pair.  The room is super clean and well appointed - great mini fridge, outlets and Grohe fixtures.    My only issue is that the sink is in the room and as you exit the shower (awesome water pressure) or the WC, you are in the room.  Not my ideal set up, but fine when traveling solo.  Nice balcony.    The lobby, pool, bar and restaurant are all very nice and reasonable.  The local area is thriving with lots of good places to eat witching walking distance..",March 2019,none,none,"Cooper_Flyod,  Thank you for providing your honest feedback about our hotel. Even if you don't feel this brand is for you, we are excited that you got to experience what we are all about. We strive to deliver an exciting, clean, comfortable, and friendly experience for all our guests. We look forward to your return in the future.  ¡Salud!  Drew",none,none,none,none,none,none,295,154
1 helpful vote,9 contributions,5.0 of 5 bubbles,Chic hotel with modern rooms,Convenient location with wonderfully decorated modern rooms. Loved the linens.  I left behind something and really appreciated the Front desk supervisor’s help in retrieving it.  Very convenient pick up for Uber.  Recommend it in a minute.,March 2019,none,none,"RocioH358,  Thank you for your five bubble Trip Advisor review. I am glad you enjoyed the décor of our hotel and that our staff was able to assist you in recovering a lost item. We appreciate your kind words and look forward to your next stay with us.  ¡Salud!  Drew",none,none,none,none,none,none,296,154
2 helpful votes,3 contributions,4.0 of 5 bubbles,Great Stay-cation Spot,"This s a clean, friendly and well maintained hotel. Special consideration goes to Benjamin B. (front desk) and Jannette (bartender). They were both warm, listened and generally made our stay pleasant and one we won't soon forget. If you have a chance to stay here definitely take advantage of it. Location is great but what really made the stay top notch were those two employees mentioned above. Really made us feel welcome and taken care of.",March 2019,none,none,"Timothy C,  Thank you for taking the time to review our hotel. I am thrilled that Benjamin & Jannette were able to connect with you during your stay. The entire team here will be sure to celebrate their shout out. We look forward to delivering the same quality guest experience the next time you are in the area.  ¡Salud!  Drew",none,none,none,none,none,none,297,154
82 helpful votes,174 contributions,4.0 of 5 bubbles,Excellent hotel. Excellent service.,An excellent hotel with excellent service. Check in was quick and efficient. Rooms are spacious and comfortable. Across the road from a selection of shops and restaurants. 45 minute drive from LAX. Breakfast is also great.,March 2019,none,none,"awesomeseminars,  Thank you for sharing your honest feedback on Trip Advisor. I am glad your stay was spacious and comfortable and our hotel was conveniently located next to all your travel needs. We look forward to earning a five bubble review the next time you come to Irvine.  ¡Salud!  Drew",none,none,none,none,none,none,298,154
12 helpful votes,7 contributions,1.0 of 5 bubbles,Not service dog friendly,"I was making a reservation and had a service dog and I lost my paper work. They said I would have to have a paperwork in order to not be charged an extra $75 to have a service dog. The front desk person I spoke to was very rude about it.   Legally I don’t have to provide paperwork, the employees are only allowed to ask two questions. See per the ADA. So I cancelled my reservation and made one one at another hotel, I even told the front desk person I would have to if they required this and he just replied with fine. Very disappointing.  Q7. What questions can a covered entity's employees ask to determine if a dog is a service animal?  A. In situations where it is not obvious that the dog is a service animal, staff may ask only two specific questions: (1) is the dog a service",March 2019,none,none,"ErinBelle7,  First and foremost, I sincerely apologize for the experience you had. I would love the opportunity to speak to you in further detail regarding this incident so we can properly address. Please reach me at either my direct line 949-471-8712 or via email at Jason.cure@achotelirvine.com.  I look forward to speaking with you.  ¡Salud! Jason Cure General Manager AC Hotel Irvine",none,none,none,none,none,none,299,154
94 helpful votes,79 contributions,4.0 of 5 bubbles,Good value,"We were in town visiting friends in the area and booked this hotel for 3 nights. The hotel was clean and modern and staff mostly excellent. Our check in was so quick and they remembered our requests for a room away from the street (we called ahead). The bar and bartender both lovely, good drinks, good beer on tap.  Room was a good size, includes a sofa bed. Bathroom perfectly new. We did think the mattress was too soft for use of two people, good for side or stomach sleepers, not back sleepers. Everyone we encountered at the hotel was friendly and helpful with the exception of the grumpy guy at reception on duty late night.",February 2019,none,none,"tbears2017,  I am glad to hear you enjoyed almost every aspect of our hotel. We appreciate your feedback and hope to build on such positive feedback. We look forward to exceeding expectations the next time your travels bring you to Irvine.  ¡Salud!  Drew",none,none,none,none,none,none,300,154
52 helpful votes,136 contributions,4.0 of 5 bubbles,Great option,"It's convenient and there are lots of restaurants nearby. Hotel staff was very friendly and helpful.  The only rooms with bathtubs are ADA accessible but means the rooms are not carpeted, no sofa, no extras.  For the price it's a good choice.",February 2019,none,none,"mariektraveler,  Thank you for reviewing our hotel on Trip Advisor and sharing all the things you enjoyed about our property including our convenient location right across the street from Park Place. We hope that the AC Hotel Irvine will be your top choice whenever your travels bring you back to the Orange County area.   ¡Salud!  Drew",none,none,none,none,none,none,301,154
2 helpful votes,4 contributions,5.0 of 5 bubbles,Bar Staff is AMAZING!,"**This is mostly based off of my experience at the bar.  Last Saturday, we visited our friends (who were staying at the hotel) and stopped by the bar before and after our dinner. We were welcomed by an associate whose name I can't remember - young, Caucasian female. Luis, who made our drinks, is so good at his craft. We sat there and watched him, mesmerized.   Out of all the hotel bars I've been to, this is definitely at the top of the list! Service was excellent and genuine service. There were people, but it wasn't extremely busy, so I would recommend coming here if nearby establishments get too crowded on the weekends.   The room itself was comfortable and modern, apartment-like.",January 2019,none,none,"flying_cats,  Thank you so much for giving our amazing lounge team a shout out on Trip Advisor. The AC Hotel brand prides itself on creating the most comfortable and entertaining experience for our guests to unwind from a long day. Our entire bar staff including Luis are truly passionate about their craft and add a signature twist to every hand crafted cocktail that makes the overall experience memorable. Thank you again for helping spread the word. We look forward to your return in the future.  ¡Salud!  Drew",none,none,none,none,none,none,302,154
none,1 contribution,5.0 of 5 bubbles,AC hotel Irvine Review,"Honnman was super helpful upon arrival, he gave us some tips on where to eatand even gave us a card with a free taco to a restaurant called puesto which we will definitely try. This hotel itself is very elegant and well taken care of. Room was very clean. We had a nice view. This is definitely a place I would like to come again. ! Thanks for the great stay AC hotel!",January 2019,none,none,"Edith M,  We are very appreciative of your 5 bubble review. Thank you for taking the time to give your honest feedback of our hotel. I am glad you found our rooms clean & comfortable with a bonus view of the local area including the Park place center just right across the street. We are pleased to earn your business and look forward to your return.  ¡Salud!  Drew",none,none,none,none,none,none,303,154
48 helpful votes,90 contributions,5.0 of 5 bubbles,Most Positive,"Recently stayed at hotel for an extended period. Front desk personnel are excellent, special tip of the hat to Mahmoud (sp?). Rooms are European spartan with no rugs but I found them fully functional and comfortable. One could whine and note that housekeeping is stingy with the courtesy coffee, that they have no robes in the rooms, and the hot portion of the lobby breakfast is underwhelming (for $16.95!) and that the $20 per day parking levy is annoying...but the room rate is so attractive that all the above is quickly suppressed. Also, the location of the hotel about 5 minutes from John Wayne Airport is an interesting taking off spot for all the coastal areas from Huntington Beach to San Clemente ...all within a few minutes by car. I would highly recommend this facility and",December 2018,none,none,"qwertVictoria,  Thank you for your five bubble review of our hotel. I am glad our properties location and pricing peaked your interest and our front desk staff proved to be helpful. Hopefully AC Hotels will be your new preferred brand within the Marriott family moving forward. We are thrilled to earn your business.  ¡Salud!   Drew",none,none,none,none,none,none,304,154
none,2 contributions,5.0 of 5 bubbles,Excellent customer service !,"AC HOTEL Irvine  is a beautiful new modern stylish minimalist type of Hotel it’s aesthetics , ambience and atmosphere coupled with Excellent Exceptional customer service esp( Que and Jason) so polished  really make it the best place to stay in Irvine  wonderful experience wouldn’t stay anywhere eles.  so underrated it’s an affordable truly it’s a humbly packaged Luxury  hotel  so comfortable , quiet clean in  great safe location.",December 2018,none,none,"WaGriff40,  Incredible! Thank you so much for sharing your five bubble feedback on our hotel. It takes people like you to help spread the word about our wonderful team members and the amazing product we have to offer here in Irvine. We are delighted to earn your business and will continue to deliver on expectations the next time you visit the OC area.  ¡Salud!   Drew",none,none,none,none,none,none,305,154
1 helpful vote,1 contribution,5.0 of 5 bubbles,JP is the man,"Check-in and valet was a breeze. At the front desk, James was polite, friendly and extremely helpful. Our room was clean and very modern. We even enjoyed a wonderful night cap down at the bar while watching football on the large tv. I’m not big on reviews but James went out of his way to make sure we started our visit out on the right foot. Thanks JP!",December 2018,none,none,"Drew S,  We appreciate you taking the time out of your day to share feedback about our property. Thank you for your five bubble review. JP does an excellent job of making sure all of our guests start their stay off on the right foot and we are glad he was able to make that connection yet again. We hope to see you on your next visit to Irvine.  ¡Salud!   Drew",none,none,none,none,none,none,306,154
none,2 contributions,5.0 of 5 bubbles,Amazing Stay in Irvine!,"From start to finish this stay was amazing! It all started when I called and immediately a man named Houman was so helpful and willing to make sure I received the best possible rate to try this hotel. He won me over and I am so glad! When I arrived the location is amazing! Super walkable to great restaurants & organic market. The front desk staff are friendly and accommodating. Parking your car is super easy with a nice garage next door/reasonable overnight rate. The lounge, pool, fitness center, and restaurant are all very very nice. Our room was sleek modern and very clean! The entire hotel is new and super attractive. I will return each time I visit my son and will call Hooman to book my reservation! He is the best!!",December 2018,none,none,"AmazingSpots,  Thank you for your amazing five bubble review! We are thrilled to hear that Houman was able to win you over and create an opportunity for you to experience our brand new hotel. The hotel is in the perfect location for all your travel needs including plenty of restaurants and shops within walking distance. We will be sure to celebrate this review with Houman and the rest of our staff.  ¡Salud!    Drew",none,none,none,none,none,none,307,154
none,1 contribution,5.0 of 5 bubbles,Expected and delivered.,"I would like to keep it simple and easy: Very good location, modern approach, clean and comfortable bed. Staff was very nice and friendly and always with positive attitude whether it was at the bar,breakfast time or front desk.  We enjoyed our stay so thank you to all of you!",December 2018,none,none,"abr777,  Thank you for your awesome feedback and sharing these kind words about our hotel. I am glad we were able to deliver on our promise in providing superior service and a clean/comfortable property. We look forward to your return!  ¡Salud!    Drew",none,none,none,none,none,none,308,154
7 helpful votes,54 contributions,5.0 of 5 bubbles,Outstanding Staff,"This is my go-to hotel every time I'm in Irvine. Not only do they always deliver on cleanliness of the hotel and the rooms, but the staff is just awesome! My last visit was in November, the day before Thanksgiving. It was last minute, but was still able to get a decent rate and I had to suddenly fly in for a funeral. Hooman at the front desk was very sympathetic and he was nice enough to help me with parking and just ensuring that I had a pleasant stay. We're actually going back again tomorrow for Christmas. It's in a great location with a Starbucks and restaurants across the street. The area doesn't get too busy and it's in a nice area. The staff is really helpful whenever you have certain needs or expectations that need to be met (last time was an internet stall). They're very",November 2018,none,none,"ladiephoenix26,  First & foremost my condolences from the entire staff here at AC Hotel Irvine. I hope our property was able to provide comfort during that difficult time and ensure a pleasant stay even with the circumstances of your visit. I am glad you were able to connect with Houman and see his passion for providing superior service as well as genuine care for the guests that walk through these doors. We will be sure to share and celebrate this review with Houman. We look forward to your next visit!  ¡Salud!    Drew",none,none,none,none,none,none,309,154
none,14 contributions,5.0 of 5 bubbles,Modern Comfort,This hotel has an European feel and vibe.  The public spaces are comfortable and accessible.  The rooms are clean and modern with all the amenities that you expect. The restaurant was comfortable and had interesting offerings.   I will return for future trips.,December 2018,none,none,"TomY1016,  Thank you very much for your 5 bubble review. We are pleased to hear that the European style of AC Hotels has caught your attention and that you will be returning in the near future. Also, I am glad you enjoyed our unique small plate menu in the AC Lounge which pairs well with a hand crafted signature cocktail from our wonderful food & beverage team. Thank you again for your honest feedback.  ¡Salud!   Drew",none,none,none,none,none,none,310,154
367 helpful votes,3558 contributions,4.0 of 5 bubbles,Very nearly a five-star stay,"I literally confirmed this reservation 90 minutes before checking in; we left home after 9 pm and pulled in to the hotel's parking lot just after 11 pm.  Before I start, let me just say that this could've been a five-star review were it not for the guy working the front desk when we arrived. But, I'll get to that in a minute.  My husband and I already had a hotel in downtown Los Angeles that weekend, but that hotel wasn't able to add a night, so we decided to just find something closer than San Diego, and cheaper than a last-minute downtown LA hotel. The AC Hotel in Irvine was perfect, so I booked the room as we were heading out the door.  For this trip, my husband rode my motorcycle north, while I followed in the car. It was evening, and we hit a couple of isolated rain showers",December 2018,none,none,"SimeyTravels,  Thank you for reviewing our property on Trip Advisor. I am so sorry to hear there was friction during the check in process. I am glad we were quickly able to turn that experience around and show you what AC Hotel Irvine is all about in providing superior customer service. The AC Brand is newer to the Marriott family and rapidly growing throughout the U.S. I hope our hotel can become the new favorite for you & your family when traveling to the Orange County area. We look forward to your next visit that will hopefully come with warm weather. Thank you again.  ¡Salud!  Drew",none,none,none,none,none,none,311,154
