Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,1 contribution,5.0 of 5 bubbles,Work trip,"This place has great customer service. I mean, truly great. Lorrie the bartender was amazing. Super kind every night, very easy to chat with and amazing at customer service. Victor and Jimmy drove us around the two nights i went out with the squad and they were funny and very good to us! The two women who handle the breakfast were so sweet and always remembered our drink orders every morning. I got sick during my trip and every time any of these employees saw me, they asked if I was feeling better. :) I'm very happy our company put us in this hotel, the staff made it feel like home. Thank you guys so much!!",January 2017,none,none,"We are delighted to hear you enjoyed the service received from our friendly staff at Holiday Inn Orange County Airport during your recent work trip to Orange County, CA.  Thank you so much for the fantastic review and thank you for choosing to stay with us.",none,none,none,none,none,none,126,214
43 helpful votes,175 contributions,3.0 of 5 bubbles,Nice but the noise...,"I stayed 2 nights from 12/29 and 12/30 2016. I was greeted by very friendly front desk staff although they did not recognize me as a IGH member. My first impression of the lobby was a good one, there is a very small pantry to purchase some basic toiletries and such. There is a bar lounge / restaurant just off the lobby and as I walked to my room I passed what looked like a impressive exercise room, several meeting rooms, and guest laundry.  Upon entering my 1st floor room I was satisfied. It was clean, lighting was good, Internet worked well and it had a little gated patio to the pool area.  I sat at the desk and leaned back in the desk / office chair to find it was broken and almost fell backwards. I reached under the chair and could feel it was missing a bolt.  After I was",December 2016,none,none,"We are pleased to hear you found our hotel property to be nice and accommodating to your needs, however we do apologize for the inconvenience experienced with noise from the outside of your room.  We thank you for your honest review and thank you for your thorough review and thank you for staying with us.",none,none,none,none,none,none,127,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Incredible customer care,"I arrived late in the evening with a last minute reservation and Jose at the front desk was amazing. He could see I was exhausted and emotional and he quickly and compassionately got my room all ready. He explained the hotel ammenities and offered assistance if I needed anything else. I felt very well cared for.  Aside from being impressed by the great service, the room itself was really nice. It was clean, quiet and well lit. I felt so at home at this hotel, I came back later in the week and stayed another night. And, when I arrived, Jose remembered me and greeted my like an old friend. I was really impressed.",December 2016,none,none,We are thrilled to hear you were pleased with the great service received from our Front Desk staff and enjoyed your guestroom while staying at the Holiday Inn Orange County Airport.  Thank you so much for the wonderful review and thank you for staying with us twice in one week.,none,none,none,none,none,none,128,214
12 helpful votes,11 contributions,3.0 of 5 bubbles,Smaller older hotel but clean and hospitable staff,"I attended a holiday Christmas party for business associates on a Friday night and did not want to drive back alone late at night to the Los Angeles area.  This place was perfect for that purpose!!  It was clean, comfortable, safe and warm on a cold, windy night. It also had a small restaurant and bar.  Plenty of parking.  It was only 8 minutes away from the restaurant where my holiday event took place and I was able to get back without getting back on the freeway.  Not glamorous but cozy. If I attend the same party next year, I would stay here again.",December 2016,none,none,We are pleased to hear you enjoyed your hotel stay with us and found our hotel to be conveniently located nearby to your holiday party event.  Thank you so much for choosing to stay with us and thank you for the review.,none,none,none,none,none,none,129,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Front Desk Marry,Marry is a front desk clerk . She is very helpful and friendly  . She answered all the our questions very patiently. It make us feel welcomed and comfortable. We would also definetly recommend this place to other visitors . It is literally just couples of blocks to the airport . There are plenty of restaurants close in walking distance.,November 2016,none,none,Thank you so much for recognizing our helpful and friendly service at the Holiday Inn Orange County Airport.  We thank you for your kind words and thank you for staying with us.  We hope to see you back again soon!,none,none,none,none,none,none,130,214
3 helpful votes,2 contributions,5.0 of 5 bubbles,Outstanding Customer Service,"In a situation where we needed to stay longer and have a better setting than a standard room for my family trip, the staff went above and beyond to find a solution to my problem in a way that did not cost me everything. I do have to thank Mayra at the front desk for helping out so much and getting us an extra roll-out so that I could accommodate my whole family. We were in a bind, and she not only helped us get out of it, but be able to enjoy the remainder of our time.",July 2016,none,none,We are delighted to hear your received “Outstanding Customer Service” during your recent visit to Holiday Inn Orange County Airport.  Thank you so much for the wonderful review and thank you for choosing to stay at our Santa Ana hotel property.  We hope to see you again!,none,none,none,none,none,none,131,214
34 helpful votes,26 contributions,5.0 of 5 bubbles,Grand place to stay for the price,Very comfortable easy access and quiet hotel (if you are on top floor)_ Has restaurant and bar on premises.  Friendly accommodating staff.  Free parking. Easy access to major roads and freeways.  Close to John Wayne airport.,October 2016,none,none,We are delighted to hear you found the Holiday Inn Orange County Airport a great place to stay for the price.  Thank you for the wonderful review and thank you for choosing to stay with us.,none,none,none,none,none,none,132,214
2 helpful votes,1 contribution,5.0 of 5 bubbles,Perfect,Hotel had fast check in. Mayra at the front desk was extremely helpfu at check in and in helping arrange transportation to and from dinner. The hotel has a  courtesy van that is very flexible in taking you within 3 miles. Rooms are nice with fridge and microwave. Lots of food and shopping nearby.,October 2016,none,none,We are thrilled to hear you had a perfect stay at the Holiday Inn Orange County Airport and enjoyed our convenient location to restaurants and shopping.  Thank you so much for the fantastic review and thank you for choosing to stay with us. We hope to see you back again soon.,none,none,none,none,none,none,133,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Kathy,"I typically don't take the time to leave reviews.   However, the service at this hotel was amazing from the moment I walked through the doors. The staff was incredibly friendly and courteous.   From the front desk staff to the housekeeping team. The rooms are Very clean and the beds were cozy comfortable.   Even with all of this The best part of my visit was Raymond! I loved his positive attitude and he was super friendly! You can tell he loves his job. 😀😀😀   Thanks Raymond!",October 2016,none,none,We are thrilled to hear you enjoyed our amazing service at Holiday Inn Orange County Airport during your recent visit.  Thank you so much for the wonderful review and thank you for choosing to stay with us.,none,none,none,none,none,none,134,214
3 helpful votes,3 contributions,5.0 of 5 bubbles,My favorite hotel in Orange County,"A great business hotel with a staff that always makes me feel more than welcome.  From Frank and  the gracious staff at check in to the terrific bar with Lorrie, and the staff at breakfast, I always look forward to my visit.",September 2016,none,none,We are thrilled to hear your stay was wonderful and you found our staff to be very friendly and helpful at the Holiday Inn Orange County Airport.  Thank you for the terrific review of our Santa Ana hotel and thank you for choosing to stay with us.  We hope to see you again soon.,none,none,none,none,none,none,135,214
3 helpful votes,2 contributions,5.0 of 5 bubbles,My Stay,"I found the stay to be wonderful. the staff was very friendly and helpful. I lost my phone and they helped me find it. They spent a lot of time helping me. I would like to thank Angela, Jimmy and Oksana.",October 2016,none,none,We are thrilled to hear your stay was wonderful and you found our staff to be very friendly and helpful at the Holiday Inn Orange County Airport.  Thank you for the terrific review of our Santa Ana hotel and thank you for choosing to stay with us.  We hope to see you again soon.,none,none,none,none,none,none,136,214
92 helpful votes,389 contributions,4.0 of 5 bubbles,8 Day Stay Felt Like Home Away from Home,"I recently stayed at the Holiday Inn Santa Ana-Orange County Airport for an extended business trip of 8 days. The reservation and check-in process went smoothly, and over the length of my stay 3 different deliveries to the front desk from my home office were receive and I was notified in a timely manner.  Several days I worked in my room, and the housekeeping staff was aways courteous in working around my schedule.  Knowing I was there on business, I was placed on the 3rd floor in the rear of the building - a perfect place for my working needs.  I took advantage of the guest laundry about 2/3 of the way through my trip, and it was a better experience than many hotel laundries.  Though I did not take advantage of the restaurant onsite, I heard several good remarks from other",October 2016,none,none,We are delighted to hear your 8 day stay at the Holiday Inn Orange County Airport felt like home. Thank you for your kind words in regards to our staff and amenities and for your recommendation of our Santa Ana hotel. We truly appreciate you taking the time to share your guest experience with others and thank you for choosing to stay with us.,none,none,none,none,none,none,137,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Happy Camper,I want to thank the staff and shuttle drivers at the Holiday Inn Santa Ana location. There were several great individuals but I want to thank one in particular and his name is Bruce. He is such a kind soul and I enjoyed chatting with him on our drives to and from work each day. I hope that his managers know what a great employee they have on their hands!,October 2016,none,none,"We are thrilled to hear you were pleased with your recent stay at the Holiday Inn Orange County Airport.  Thank you so much for your kind words in regards to our staff and particularly our shuttle driver, Bruce.  He will be delighted to read your fantastic review.",none,none,none,none,none,none,138,214
41 helpful votes,529 contributions,4.0 of 5 bubbles,Business stay,"I'll start by saying for my usual business and leisure travel I am brand loyal to another chain which just happens to be next door. That said, for this trip I did not have any say regarding my accommodations. I have not stayed at a holiday inn in about a decade. I was pleasantly surprised.   Given this is an airport hotel it is filled with business travelers. Would also be family friendly. Pool is outdoors. Very clean all things considered. Shuttle service within a three mile radius. Onsite restaurant with limited hours, does open for early breakfast.   Food/drink prices are standard hotel prices~ high. Breakfast is a limited hot buffet with the standard eggs, meats, carbs, fruits and beverages. Better than expected but spendy given the selection. I did not partake in an evening",October 2016,none,none,Thank you for staying at the Holiday Inn Orange County Airport during your recent business trip to Orange County.  We are pleased to hear you were pleasantly surprised with the Holiday Inn brand.  Thank you for staying with us and taking the time to review our hotel property.,none,none,none,none,none,none,139,214
56 helpful votes,44 contributions,5.0 of 5 bubbles,Very clean and convenient to the Orange Co. John Wayne Airport,"Nothing bad to say about the reception area, check in or the room.  Did not use the small fitness center, the pool (October) or the restaurant.  I do wish a light continental breakfast was included. There's a small bar and restaurant just past the reception area and although my room was on the first floor and closer to the freeway, it was not that noisey.",October 2016,none,none,We are thrilled to hear you found the Holiday Inn Orange County Airport very clean and conveniently located to nearby John Wayne Airport.  Thank you so much for the wonderful review and thank you for staying with us.,none,none,none,none,none,none,140,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,"Excellent, would stay again","Mayra, Jose, and Bruce are amazing! They made the stay worth while and an excellent experiance. I would come back again just to see these people again, they were all very upbeat and willing to help above and beyond, excellent customer service. Thank you!",September 2016,none,none,Thank you for choosing to stay at the Holiday Inn Orange County Airport during your recent business trip to Orange County.  We are pleased to hear you found our hotel excellent in customer service.,none,none,none,none,none,none,141,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Consistency,"We always try to stay at this H.I. when in town for business.  The entire staff is very helpful & friendly, especially Cinthia, Lilia, Gabriel & Sergio in the restaurant.  They know us by name and are always smiling, it truly does make a difference.",August 2016,none,none,Thank you for recognizing our consistency at the Holiday Inn Orange County Airport.  We truly appreciate your kind words and thank you for being a loyal hotel guest to our Santa Ana hotel.,none,none,none,none,none,none,142,214
502 helpful votes,539 contributions,4.0 of 5 bubbles,Above expectation,"It is a long time since I stayed at a Holiday Inn property and, if this hotel is any guide, I will be staying more often in future. The room was well sized, clean, and a small settee was a nice change from the customary chair. Bed was exceptionally comfortable. Staff was friendly and accommodating. Two niggles. The shampoo, conditioner and soap containers were too small - barely enough for one person for one shower. The breakfast buffet was disappointing for the $12+ charged (better pricing at local coffee shops); food was cold, scrambled eggs were dry and some fruit dishes were bare (and had not been earlier replenished).",September 2016,none,none,We are thrilled to hear the Holiday Inn Orange County Airport was above your expectations.  We also would like to thank you for sharing your valuable feedback in regards to our breakfast buffet and will share your comments with our restaurant staff.  Thank you so much for choosing to stay with us.,none,none,none,none,none,none,143,214
1 helpful vote,1 contribution,4.0 of 5 bubbles,Return trips,"The attentiveness and accommodation of the staff make us look forward to our return trips to this hotel. This is an aging property and we have had some instances when we needed maintenance. Lawrence remedied our first refrigerator problem, and has, always with a smile, helped us when we've experienced any other issues.  Generally the beds are very comfortable, but a few need to be replaced. The fresh fruit and hot eggs at the breakfast buffet are a great start to our day. Gabriel greets us and has the daily USA today ready on the counter. We've had the good fortune to have Cynthia as our server several times. She has remembered that we drink decaf,  tea, and water with our breakfast.  Magically, those items appear at our table before we sit down. She also always offers hot",August 2016,none,none,"Thank you for your continued patronage to the Holiday Inn Orange County Airport.  We sincerely appreciate your business and value you as a loyal guest.  Thank you for making us your hotel of choice while visiting Santa Ana, Ca.",none,none,none,none,none,none,144,214
48 helpful votes,61 contributions,5.0 of 5 bubbles,attentive staff!,"Nice place to stay for a night or two. The staff at breakfast was really attentive. One of the young ladies even brought us to go coffee cups before we could ask for them. The room was clean and comfortable. The pool area was nice, the hot tub very relaxing. There's a few flowering trees near the pool and we were entertained by a humming bird that kept flying by. Would stay here again.",September 2016,none,none,We are pleased that you commented about our attentive staff and was happy with your stay. Thank you for staying at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,145,214
66 helpful votes,168 contributions,3.0 of 5 bubbles,OK Property,"This is an older hotel which could use some refurbishment. Lobby is small. The room was clean and adequate, but it is not in an ideal area. It is close to a freeway and there are not a lot of dining choices. The staff was very nice, check in was fast. The bed was comfortable, the room had a sitting area. I had a room at the end of a hallway which was probably quieter than some. A/C was noisy. There is a restaurant in the hotel but I did not dine there. Adequate parking. This would not be my first choice of hotels in the area in the future. It did have a fairly reasonable rate but I have stayed in nicer hotels with much better value.",June 2016,none,none,Thank you for your honest feedback in regards to your recent visit to our hotel property.  We truly appreciate all guest feedback and always value any suggestions for improvements as we always strive to improve guest satisfaction.  Thank you for choosing to stay with us.,none,none,none,none,none,none,146,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great stay,"Came for a business event held at the hotel.  Personnel were very friendly & responsive. Food was simple but always good & hot.  Someone was playing music very loud one night & staff was quick to respond, as well as follow up afterwards to make sure all was well.  The free shuttle to/from the airport was a bonus and as the last person I saw with the hotel, Raymond just reinforced the overall friendliness of all the staff. If I have the opportunity to return, I won't hesitate. Thank you!",August 2016,none,none,We are thrilled to hear you had a great stay at the Holiday Inn Orange County Airport and found our staff to be friendly. Thank you so much for the fantastic review and thank you for choosing to stay at our Santa Ana hotel.,none,none,none,none,none,none,147,214
14 helpful votes,30 contributions,1.0 of 5 bubbles,Not recommended,"Stayed last weekend. Once we arrived, I showered and when I got out, my son had an empty pill bottle trying to sucks the air out of it to stick to his mouth.  I immediately checked his mouth for pills and there was no residue or signs of pills. Called poison control and followed directions from them. I then reported it to the front desk and we filed an incident report. We were in town for a wedding and didn't go so we could keep a close eye on him. I was told management will be calling me. It is a week later and Never received a call.  I do not recommend this hotel.  housekeeping forgot a pill bottle, and that bottle could have easily been full. It was a waste of a weekend for us. I do not recommend this location at all!",August 2016,none,none,We truly apologize for the inconvenience experienced during your recent visit and for the fact you weren’t called back promptly by a manager.  We are sorry our service fell short in this situation and can assure you this is not typical of our hotel property.  We take all matters seriously and always value feedback from all guest reviews.  Please feel free to contact us at 714-481-6316 if you would like to discuss the situation further.,none,none,none,none,none,none,148,214
49 helpful votes,50 contributions,5.0 of 5 bubbles,Great hotel,"I have stayed here many times and every time the staff is very friendly, the rooms are clean, and the breakfast is good.  I enjoy having an easily accessible bar in the hotel and the shuttle is very convenient for getting around the area.",August 2016,none,none,Thank you for recognizing Holiday Inn Orange County Airport as a “Great hotel”.  We are delighted to hear you enjoy many of our hotel amenities including our onsite bar and complimentary local shuttle.  Thank you for the terrific review and for being a loyal customer of our hotel. We truly appreciate your business.,none,none,none,none,none,none,149,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Hotel for Business Events,"Hotel terrace has a number of hotels, But the best is the Holiday Inn. Our business uses this hotel to send new employees for training at our corporate office in Santa Ana. Frank Atayde (the manager) has been extremely accommodating to my last minute requests.  The amenities at the hotel are great, and reliable. I would NOT recommend the La Quinta Inn across the street. Fairly similar price point but less than half the quality that the Holiday Inn provides.  Recently we had a new employee that got so I'll she had to go to the hospital while staying at the hotel. They provided transportation not only to and from the hospital, but to the pharmacy and following appointment as well. She said that the staff was so kind and helpful (especially meaningful since she was so sick).  I",August 2016,none,none,"We are thrilled to hear you found the Holiday Inn Orange County Airport to be the best hotel in Hotel Terrace in Santa Ana, Ca.  Thank you so much for the wonderful review and recommendation of our hotel property.",none,none,none,none,none,none,150,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Perfect for me.,"Great location for my use. Close to the airport, close to my client. The entire staff is great, especially Cinthia, Lilia, Gabriel and Jorge. Always friendly and professional. One of the reasons I stay there whenever I'm in the area, along with colleagues Aaron and Patrick.",August 2016,none,none,Thank you so much for your wonderful review of the Holiday Inn Orange County Airport.  We are thrilled to hear we are your hotel of choice when  staying in Santa Ana.  We look forward to seeing you again in the near future.,none,none,none,none,none,none,151,214
3 helpful votes,1 contribution,5.0 of 5 bubbles,***1 HAPPY FAMILY***,"This place is TOPS!!!  Great rooms, Great food, and Excellent service from the Staff.  I was actually staying at another hotel, and ended up switching over to this hotel because of an issue with that hotel. So to say the least, I am very picky about my rooms.  Mayra at the front desk was 5-Stars PLUS!!!  She was very helpful, and very informative.  Job well done Holiday Inn, we will definitely be back.  -Matt-",August 2016,none,none,We are pleased to hear you enjoyed your recent visit to the Holiday Inn Orange County Airport and received excellent service from our staff. Thank you so much for the wonderful review and thank you for choosing to stay at our Santa Ana hotel.,none,none,none,none,none,none,152,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Kind employees of the restaurant,"I would like to introduce the kind employees of the restaurant. Lilia, Cinthia, Gabric! They are very kind for me, so every morning I feel happy.  Next month I going to visit this hotel again, I would like to meet them again",July 2016,none,none,Thank you for acknowledging our wonderful restaurant employees at our Panini Restaurant & Lounge at the Holiday Inn Orange County Airport. We are so very proud to have such a fantastic team and truly thank you for your kind review.  We look forward to seeing you again next month.,none,none,none,none,none,none,153,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Stay and GREAT staff,The front desk staff was great and the best part was when I was about to check out and I was loading my rental car up with luggage Danilo from maintenance noticed I was missing a screw on my license plate and went out of his way to fix it for me while I was packing upp and getting my kids ready. Very great staff and property!!!!!,July 2016,none,none,We are thrilled to hear you were pleased with the service from our hotel staff at the Holiday Inn Orange County Airport.  Thank you so much for the wonderful review and thank you for staying at our Santa Ana hotel.,none,none,none,none,none,none,154,214
25 helpful votes,24 contributions,5.0 of 5 bubbles,"Clean, friendly and reasonably priced","Good hotel, very clean and modern. Wifi is good, connection is maintained is most areas. The gym is a good size, with 2 runners, a cross trainer and up bicycle. There is a weights machine and a bench in their also.  Location- depends on how far you like to walk, but really the nearest restaurants are a very short car ride away.",July 2016,none,none,We are pleased to hear you found the Holiday Inn Orange County Airport to be a good hotel and our wifi and fitness center accommodated your needs.  Thank you for choosing to stay with us and thank you for taking the time to share your experience.,none,none,none,none,none,none,155,214
4 helpful votes,3 contributions,4.0 of 5 bubbles,Great start to our vacation!,My family and I stayed here for the first 6 nights of our two week vacation. This hotel was very nice. The check in process was quick and easy and the hotel staff was always pleasant. We stayed in a room with 2 queen beds which was very spacious.  The location of this hotel was definitely a plus with easy access to freeways. I can't comment on the breakfast or restaurant as we did not use either. The one criticism I have is that the guest rooms could use a bit of updating (switch to Keurig coffee machines) but it's nothing that had an effect on our stay.  Will definitely be staying here again when visiting the Orange County area!,July 2016,none,none,"We are thrilled to hear you found the Holiday Inn Orange County Airport a nice hotel and the check in process to be smooth. As a Holiday Inn brand standard, all in room guest coffee makers have been replaced with the Keurig brands.  It is possible we may have been in transition of replacing the coffee makers during the time of your stay, however all of our rooms now do have the Keurig coffee makers.  We thank you for choosing to stay at our Santa Ana hotel and hope to see you again soon in the future.",none,none,none,none,none,none,156,214
7 helpful votes,10 contributions,3.0 of 5 bubbles,Convenient but noisy,"Room was noisy, could hear the guests above with their heavy feet. Carpets could be cleaned. Front desk assistance was pleasant. Restaurant could sell espressos as we asked and the closest was 2 miles away. Close to the Bren event center.",July 2016,none,none,"We are pleased to hear you found us to be conveniently located to the Bren Events Center, however  we would like to apologize for any noise inconveniences experienced during your stay.  Thank you for sharing your valuable feedback with us and thank you for choosing to stay with us.",none,none,none,none,none,none,157,214
31 helpful votes,54 contributions,4.0 of 5 bubbles,"Awesome staff, clean hotel","Arrived at the hotel at 10 am hoping they might have a room that ready for early check-in. The woman working the front desk was so helpful and accomadating! Within 10 minutes we were in our room getting ready to hit the beach!  The room was clean (including the bathroom tile/grout...a pet peeve of mine).  Easy access to the airport. My only slight disappointmtent was the shuttle only runs hourly.  Overall a great, convenient place to stay.",July 2016,none,none,We are pleased to hear our staff at the Holiday Inn Orange County Airport was able to accommodate an early check in for you and also thank you for mentioning our clean guest rooms.  Thank you so much for choosing to stay at our Santa Ana hotel.,none,none,none,none,none,none,158,214
23 helpful votes,19 contributions,5.0 of 5 bubbles,Great service,"Great convenient location with easy access to John Wayne airport and freeways. Excellent friendly service from front desk, housekeeping, maintenance and restaurant team. Rooms were nice and spacious. Would choose this hotel again.",May 2016,none,none,We are thrilled to hear you enjoyed your recent stay at the Holiday Inn Orange County Airport and found our hotel to be conveniently located near the freeways and John Wayne Airport.  Thank you for the wonderful review.,none,none,none,none,none,none,159,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,The staff is fantastic,"The restaurant there is great, but the service is amazing, especially Cinthia who is always warm and welcoming. The rooms are good and the location is perfect for getting to the airport. It is also pretty quiet there even though it is close to the airport",June 2016,none,none,Thank you so much for recognizing our fantastic staff at the Holiday Inn Orange County Airport.  We are also pleased to hear you enjoyed our guest rooms and location.  Thank you for choosing to stay with us and thank you for the wonderful review.,none,none,none,none,none,none,160,214
48 helpful votes,78 contributions,5.0 of 5 bubbles,Nice stay!,We stayed here for 3 nights and had a great time. We were upgraded to a poolside room. This was mostly fantastic. The patio from the room steps right out to the pool. Pool was perfect temperature and hot tub was nice. The only downside was our room was on the end close to the doors. Some noise from the constant traffic in and out. Nothing really the hotel can do and it was worth the poolside element. AC worked really well and breakfast was pretty good. Breakfast buffet is 9.95 and 6.95 for kids if not included in the room price. This is our second stay here and both were good experiences.,June 2016,none,none,We are thrilled to hear you had a great time during your recent visit to Holiday Inn Orange County Airport.  Thank you for choosing to return to our Santa Ana hotel location and thank you for the wonderful review.,none,none,none,none,none,none,161,214
13 helpful votes,11 contributions,3.0 of 5 bubbles,#1 in Santa Ana? Really?,"My wife and I had planned a vacation to Southern Cali to do Disney, the beach, some dolphin and whale watching and in general relaxation. I chose the Holiday Inn close to the airport because it split the distance between the Disney resort area and Newport Beach. I also chose this hotel based on Trip Advisor reviews. All I can say is ""THANKS FOR NOTHING!"" It's true the people here make the difference. In fact the daily room cleaning crew was outstanding. Unfortunately what they had to work with is sub par. Lipstick on a pig kind of stuff. So the Pros: 1) Staff. All areas from front desk to restaurant to cleaning staff were excellent. 2) Breakfast. Not free but much more than you get for free. It cost about $12 for the buffet which was fully stocked with bacon, scrambled eggs,",June 2016,none,none,"We are pleased to hear you enjoyed the service received from our restaurant and cleaning staff.  However, we are sorry to hear you found our room accommodations to be less than satisfactory  and truly apologize for any inconveniences you may have experienced in your guestroom.  We thank you for your candid feedback and value all guest reviews and suggestions as we always strive to make each guest stay a successful one.  Thank you for choosing to stay with us.",none,none,none,none,none,none,162,214
1 helpful vote,1 contribution,4.0 of 5 bubbles,Centrally located with friendly staff with super restaurant staff to kick your monring,"Very spacious room with all amnesties and very centrally located from free-way to airport and to other locations between San Diego and LA. Clean tower and super room service. I was very impressed with the restaurant staff especially Cinthia, Lilia, Sargo and Jose H. I am a vegetarian and they took care of me every time by customizing the menu and serving me what I needed the most. Very friendly and Cinthia always serves with smile. I would prefer this property if I come back to Orange county",June 2016,none,none,Thank you so much for recognizing our friendly staff at the Holiday Inn Orange County Airport.  We are thrilled to hear you enjoyed the service received from the restaurant breakfast staff.  Thank you so much for taking the time to post a review and thank you for choosing to stay at our Santa Ana hotel.,none,none,none,none,none,none,163,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,First time,"I never stayed at  holiday inn before in my life. I feel like the brand has done a really nice job in changing it's image. Me and two other friends stayed in a room with two beds on the top floor with a ""view"", keep in mind the surrounding area is mostly industrial and the hotel is right in front of the freeway so maybe stay elsewhere if you are a light sleeper. But our room faced the pool and hot tub which I really enjoyed. The receptionist at the front desk Victor suggested I review the hotel on this site because I told him how impressed I was with the image of this brand. I never got a clear answer as to breakfast being free or not. I remember seeing commercial back in the day mentioning holiday inn offering free breakfast but when I asked at the restaurant they said they",June 2016,none,none,"We are pleased to hear you enjoyed your pool facing room during your recent stay with us.  To answer your question in regards to breakfast, full service Holiday Inn properties such as ours do not offer a complimentary breakfast, however limited service Holiday Inn Express properties do offer a complimentary breakfast to all their guests.  We apologize for any confusion regarding breakfast.  Thank you for choosing to stay with us and thank you for taking the time to post a review.",none,none,none,none,none,none,164,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,What a gem,"My company had a special event held at this hotel. While I was there Victor was so nice and helpful. They have breakfast available for like 12 dollars which in my opinion is worth it.  The hotel is a bit old so the room was nothing special. But I did notice the coffee make is a bit out dated, most places now have a k-cup system.  Overall the staff made this stay better. If I were to travel alone I would stay at a more renovated hotel.",May 2016,none,none,Thank you so much for the five star review and thank you for choosing to stay at our Santa Ana hotel. We are pleased to hear you enjoyed the service received from our Front Desk staff and enjoyed our breakfast offerings during your recent visit.,none,none,none,none,none,none,165,214
4 helpful votes,3 contributions,5.0 of 5 bubbles,"Clean property, excellent staff","What really makes this Holiday Inn stand out is the service. The entire staff, from the servers at the restaurant to the event planning staff, are remarkably courteous and professional. The staff also make it a point to remember your name, and the names of those in your party.   The hotel also has a shuttle, which can take you to the nearby CVS and even the Diamond Jubilee shopping/restaurant center.   The hotel pool and rooms are pretty standard, but it's all very clean. I would definitely stay here again.",March 2016,none,none,Thank you for recognizing our excellent staff and service provided at the Holiday Inn Orange County Airport.  We are so pleased you enjoyed your recent visit to our Santa Ana hotel and thank you for all your kind words,none,none,none,none,none,none,166,214
3 helpful votes,2 contributions,5.0 of 5 bubbles,Excellent Staff,"My stay at the Holiday Inn was a true pleasure.  The rooms were very clean, front desk staff was professional (especially Mayra)...she was a complete lifesaver.  I highly recommend a stay at this property and look forward to my next visit.",June 2016,none,none,We are thrilled to hear your recent stay at the Holiday Inn Orange County Airport was an absolute pleasure.  Thank you so much for the wonderful review and thank you for choosing to stay with us.,none,none,none,none,none,none,167,214
64 helpful votes,423 contributions,5.0 of 5 bubbles,Memorial weekend,"We had a great stay at this hotel.The check in was easy,fast and we arrived before 3PM and they had a room ready,Nice!!!!The room was big and clean.Bathroom in good condition and sheets were clean.We had to pay for parking $25 a day,just keep that in mind,parking is not free in South Cali;)We had breakfast one morning and it was very good and the price was $12 a person.Customer service was excellent.We will came back for sure.The location was perfect for us,close to the freeway,Newport beach and Huntington beach.We had a good time and stay.",May 2016,none,none,We are thrilled to hear you enjoyed your recent stay at the Holiday Inn Orange County Airport and enjoyed the amenities and accommodations offered.  We hope you will be back to visit us again in the future!,none,none,none,none,none,none,168,214
2 helpful votes,1 contribution,5.0 of 5 bubbles,Super clean hotel,"I've never stay in such clean hotel!!! The holiday in Santa ana Ca is great!Mayra at the front deskwas very helpful and very fast at check in me in!The other gal Angela was very professional ! But what shock me the most was the house keep i hope i spell it right Petra!!!Never in my years have i seen a housekeeper deliver my breakfast vouchers as fast as her, I mean i had just check in and all of a sudden i hear my door knocking and boom i see a tiny hispanic lady knocking at my door! People are very friendly at this hotel!! oh yeah one of the great benefit of staying at the holiday in santa ana ca is that the shuttle can take you anywhere within 2-3 miles!!! THAT GREAT!!!!",June 2016,none,none,Thank you so much for the fantastic review of the Holiday Inn Orange County Airport. We truly appreciate your wonderful comments in regards to our staff and services offered and hope you will be back to visit us again soon.,none,none,none,none,none,none,169,214
71 helpful votes,337 contributions,5.0 of 5 bubbles,Nice hotel,"This was a very nice Holiday Inn. Very close to orange county airport and super close to great shopping and Newport Beach. Hotel was clean and well maintained with decent food offerings. It does get a little noisy on the weekends with kids in town for soccer matches and baseball tournaments, overall very nice and a friendly staff. I will definitely stay there again when in town.",May 2016,none,none,Thank you for the fantastic review of the Holiday Inn Orange County Airport.  We are delighted to hear you found our hotel conveniently located to shopping and Newport Beach and even more delighted to hear you will be back again to stay with us in the future.,none,none,none,none,none,none,170,214
